,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10901,0,retired,divorced,primary,no,1210,no,no,cellular,15,sep,209,1,182,1,failure,1
10902,1,admin.,married,secondary,no,10,no,yes,cellular,11,may,77,2,-1,0,unknown,1
10903,1,blue-collar,married,unknown,no,3822,yes,no,unknown,14,may,1005,1,-1,0,unknown,1
10904,1,admin.,married,secondary,no,3456,no,no,unknown,20,jun,155,4,-1,0,unknown,1
10905,1,management,married,tertiary,no,15230,yes,no,unknown,13,may,113,1,-1,0,unknown,1
10906,1,services,single,secondary,no,240,no,no,cellular,4,may,404,1,-1,0,unknown,1
10907,1,unemployed,single,secondary,no,2253,yes,no,unknown,11,may,329,1,-1,0,unknown,1
10908,1,admin.,married,secondary,no,152,yes,yes,unknown,13,may,87,1,-1,0,unknown,1
10909,1,technician,married,secondary,no,757,no,yes,cellular,8,aug,84,2,-1,0,unknown,1
10910,1,management,single,unknown,no,3383,no,no,unknown,8,jun,86,2,-1,0,unknown,1
10911,1,blue-collar,married,unknown,no,77,yes,no,unknown,8,may,143,1,-1,0,unknown,1
10912,1,unemployed,married,secondary,no,1219,no,no,cellular,11,jul,567,2,-1,0,unknown,1
10913,1,blue-collar,married,secondary,no,165,no,no,cellular,7,may,121,1,356,1,failure,1
10914,1,services,single,secondary,no,1196,yes,no,cellular,19,may,404,1,-1,0,unknown,1
10915,1,blue-collar,married,secondary,no,2778,no,no,unknown,14,jun,83,6,-1,0,unknown,1
10916,1,retired,married,tertiary,no,881,yes,no,cellular,23,jul,1131,1,-1,0,unknown,1
10917,1,admin.,married,secondary,no,1324,no,no,telephone,17,nov,132,1,-1,0,unknown,1
10918,1,services,married,secondary,no,403,yes,no,cellular,19,apr,364,1,300,2,failure,1
10919,1,management,married,tertiary,no,432,no,no,cellular,1,jun,173,2,-1,0,unknown,2
10920,1,management,divorced,tertiary,no,113,yes,no,cellular,18,nov,168,6,-1,0,unknown,1
10921,1,self-employed,married,secondary,no,30,yes,yes,cellular,19,nov,113,3,-1,0,unknown,1
10922,1,technician,divorced,secondary,no,742,yes,no,cellular,30,jul,172,2,-1,0,unknown,1
10923,1,technician,married,tertiary,no,1466,no,no,cellular,21,nov,12,6,-1,0,unknown,1
10924,1,blue-collar,divorced,secondary,no,638,yes,no,unknown,9,may,383,2,-1,0,unknown,1
10925,1,management,married,tertiary,no,656,yes,yes,unknown,16,may,192,4,-1,0,unknown,1
10926,1,entrepreneur,married,secondary,no,608,yes,no,cellular,26,aug,88,2,-1,0,unknown,1
10927,1,blue-collar,married,primary,no,2827,no,no,cellular,15,nov,470,1,-1,0,unknown,1
10928,1,unemployed,single,secondary,no,-108,no,no,cellular,29,jan,115,1,-1,0,unknown,1
10929,1,unemployed,married,primary,no,154,no,no,cellular,21,nov,91,1,-1,0,unknown,1
10930,1,technician,divorced,tertiary,no,1774,yes,no,unknown,30,may,104,2,-1,0,unknown,1
10931,1,management,single,tertiary,no,921,yes,no,unknown,5,jun,378,3,-1,0,unknown,1
10932,1,blue-collar,divorced,primary,no,240,no,no,cellular,6,aug,166,1,-1,0,unknown,1
10933,1,management,married,tertiary,no,167,yes,no,cellular,21,jul,157,2,-1,0,unknown,1
10934,1,admin.,divorced,primary,no,33,yes,no,unknown,7,may,121,3,-1,0,unknown,1
10935,1,housemaid,married,tertiary,no,0,yes,no,cellular,30,jul,1019,4,-1,0,unknown,2
10936,1,blue-collar,single,secondary,no,939,yes,yes,unknown,28,may,290,1,-1,0,unknown,1
10937,1,technician,married,secondary,no,827,yes,yes,cellular,25,aug,53,9,-1,0,unknown,1
10938,1,self-employed,married,secondary,no,97,yes,yes,cellular,8,jul,305,1,-1,0,unknown,1
10939,1,management,married,tertiary,no,81,no,no,cellular,22,aug,184,2,-1,0,unknown,1
10940,1,management,married,tertiary,no,1294,yes,no,cellular,12,jul,407,1,-1,0,unknown,1
10941,1,technician,married,secondary,no,3702,no,no,cellular,7,aug,179,2,-1,0,unknown,1
10942,1,admin.,single,secondary,no,3217,yes,no,cellular,12,may,192,3,206,4,other,1
10943,1,management,married,primary,no,-233,yes,yes,unknown,30,may,267,2,-1,0,unknown,1
10944,1,services,married,secondary,no,429,yes,no,cellular,17,jul,181,3,-1,0,unknown,1
10945,1,blue-collar,single,primary,no,1186,yes,no,unknown,18,may,72,1,-1,0,unknown,1
10946,1,management,married,tertiary,no,1534,no,no,cellular,16,jul,94,2,246,2,failure,1
10947,1,admin.,divorced,secondary,no,72,no,yes,cellular,4,feb,450,1,150,6,success,1
10948,1,technician,married,secondary,no,2241,yes,yes,unknown,28,may,73,1,-1,0,unknown,1
10949,1,blue-collar,married,primary,no,214,yes,no,unknown,11,may,345,3,-1,0,unknown,1
10950,1,services,divorced,secondary,no,0,no,yes,cellular,18,nov,300,1,-1,0,unknown,1
10951,1,services,single,secondary,no,697,no,no,cellular,11,jul,795,5,-1,0,unknown,1
10952,1,technician,single,secondary,no,340,no,no,cellular,25,may,106,1,-1,0,unknown,1
10953,1,retired,single,tertiary,no,298,no,yes,cellular,12,jul,339,1,-1,0,unknown,1
10954,1,management,married,tertiary,no,198,yes,yes,unknown,5,may,341,2,-1,0,unknown,1
10955,1,management,married,tertiary,no,78,yes,no,cellular,11,may,436,2,283,1,failure,1
10956,1,blue-collar,married,primary,no,0,no,no,cellular,5,aug,689,1,-1,0,unknown,1
10957,1,technician,married,secondary,no,1276,no,no,cellular,2,jun,92,1,92,1,failure,1
10958,1,management,married,tertiary,no,-11,yes,no,unknown,27,may,168,1,-1,0,unknown,1
10959,1,management,married,tertiary,no,1296,no,no,cellular,30,jul,164,3,-1,0,unknown,1
10960,1,blue-collar,married,secondary,no,3228,yes,no,unknown,14,may,241,2,-1,0,unknown,1
10961,1,services,married,secondary,no,1897,yes,yes,cellular,6,aug,231,2,-1,0,unknown,1
10962,1,management,single,tertiary,no,0,yes,no,unknown,30,may,453,5,-1,0,unknown,1
10963,1,blue-collar,married,secondary,no,149,no,no,cellular,6,feb,432,1,-1,0,unknown,1
10964,1,blue-collar,married,primary,no,455,yes,yes,unknown,14,may,359,2,-1,0,unknown,1
10965,1,self-employed,married,secondary,no,3354,yes,no,cellular,18,may,1102,1,370,1,failure,2
10966,1,management,divorced,tertiary,no,3504,no,no,cellular,12,aug,101,5,-1,0,unknown,1
10967,1,technician,single,secondary,no,586,yes,no,cellular,5,jul,192,1,218,2,success,1
10968,1,management,single,primary,no,1416,no,no,unknown,11,may,101,4,-1,0,unknown,1
10969,1,admin.,married,tertiary,no,314,yes,yes,cellular,4,may,177,1,360,1,failure,1
10970,1,technician,single,secondary,no,0,no,no,cellular,6,aug,262,1,-1,0,unknown,1
10971,1,technician,single,secondary,no,151,no,no,cellular,8,aug,94,2,-1,0,unknown,1
10972,1,management,married,primary,no,659,no,yes,cellular,7,jul,126,2,-1,0,unknown,1
10973,1,technician,single,tertiary,no,152,yes,yes,unknown,27,may,465,4,-1,0,unknown,1
10974,1,services,married,tertiary,no,47,no,no,cellular,8,jul,363,1,-1,0,unknown,1
10975,1,blue-collar,married,secondary,no,1624,yes,yes,unknown,17,jun,58,1,-1,0,unknown,1
10976,1,management,married,tertiary,no,0,no,no,unknown,11,may,223,1,-1,0,unknown,1
10977,1,technician,married,secondary,no,0,no,no,cellular,19,aug,196,2,-1,0,unknown,1
10978,1,technician,single,tertiary,no,580,yes,no,cellular,17,may,203,4,-1,0,unknown,1
10979,1,admin.,married,secondary,no,2338,yes,no,cellular,27,jul,125,1,-1,0,unknown,1
10980,1,services,married,primary,no,53,no,no,cellular,9,aug,111,4,-1,0,unknown,1
10981,1,blue-collar,married,secondary,no,1047,yes,yes,unknown,21,may,215,6,-1,0,unknown,1
10982,1,management,married,secondary,no,1314,no,no,cellular,19,aug,104,3,-1,0,unknown,1
10983,1,admin.,single,secondary,no,1044,yes,no,unknown,8,may,255,3,-1,0,unknown,1
10984,1,management,divorced,tertiary,no,2267,no,no,cellular,3,jun,332,2,-1,0,unknown,2
10985,1,technician,single,tertiary,no,596,no,no,cellular,23,nov,266,1,-1,0,unknown,1
10986,1,management,single,tertiary,no,493,yes,yes,unknown,20,may,127,1,-1,0,unknown,1
10987,1,blue-collar,single,primary,no,2507,yes,no,cellular,17,may,367,2,-1,0,unknown,1
10988,1,admin.,married,unknown,no,4466,yes,no,cellular,21,nov,1038,1,-1,0,unknown,1
10989,1,services,married,secondary,no,188,yes,yes,cellular,11,may,82,2,360,4,failure,1
10990,1,technician,divorced,secondary,no,1878,yes,no,unknown,6,may,298,1,-1,0,unknown,1
10991,1,technician,married,tertiary,no,736,no,no,cellular,31,jul,56,5,-1,0,unknown,1
10992,1,blue-collar,single,secondary,no,40,yes,no,cellular,7,may,383,1,282,5,failure,1
10993,0,retired,married,secondary,no,577,no,no,cellular,5,aug,518,1,83,4,failure,2
10994,1,self-employed,married,secondary,no,151,yes,no,unknown,21,may,171,1,-1,0,unknown,1
10995,1,blue-collar,married,primary,no,0,no,yes,cellular,18,aug,194,2,-1,0,unknown,1
10996,1,services,married,secondary,no,7550,no,no,unknown,26,may,1060,3,-1,0,unknown,1
10997,1,technician,single,secondary,no,1424,no,no,unknown,29,may,58,1,-1,0,unknown,1
10998,1,management,married,secondary,no,2431,yes,no,cellular,21,nov,9,7,180,1,failure,1
10999,1,technician,single,tertiary,no,9,no,no,cellular,20,aug,343,3,-1,0,unknown,1
11000,1,management,married,tertiary,no,3578,yes,no,cellular,20,jul,898,1,-1,0,unknown,1
11001,1,admin.,married,secondary,no,530,yes,yes,cellular,11,jul,564,3,-1,0,unknown,1
11002,1,blue-collar,single,secondary,no,21,yes,no,cellular,6,may,147,3,-1,0,unknown,1
11003,1,management,married,tertiary,no,279,no,no,cellular,19,nov,374,1,100,2,failure,1
11004,1,blue-collar,married,secondary,no,526,yes,no,cellular,8,aug,287,1,106,5,success,2
11005,1,blue-collar,married,secondary,no,-336,yes,no,cellular,18,may,212,1,-1,0,unknown,1
11006,1,technician,divorced,secondary,no,82,no,no,cellular,13,aug,591,1,-1,0,unknown,2
11007,1,admin.,single,secondary,no,3987,no,no,cellular,14,nov,871,1,-1,0,unknown,2
11008,1,blue-collar,married,primary,no,0,yes,yes,cellular,6,jul,1349,4,-1,0,unknown,2
11009,1,management,single,secondary,no,243,no,no,cellular,27,aug,196,5,-1,0,unknown,1
11010,1,technician,married,secondary,no,287,no,no,cellular,14,jul,88,3,-1,0,unknown,1
11011,1,management,married,tertiary,no,208,no,no,cellular,15,sep,453,1,-1,0,unknown,2
11012,1,management,married,tertiary,no,200,yes,no,cellular,21,jul,123,1,-1,0,unknown,1
11013,1,management,married,tertiary,no,322,yes,yes,cellular,7,may,296,1,344,3,failure,1
11014,1,technician,single,tertiary,no,1953,no,no,cellular,28,aug,22,24,-1,0,unknown,1
11015,1,technician,married,secondary,no,-356,no,no,cellular,19,nov,54,2,160,5,failure,1
11016,1,technician,single,tertiary,no,274,no,no,cellular,27,aug,212,8,-1,0,unknown,1
11017,1,blue-collar,married,secondary,no,243,no,no,telephone,13,jul,192,6,-1,0,unknown,1
11018,1,management,single,secondary,no,1259,no,no,telephone,28,jan,19,1,-1,0,unknown,1
11019,1,blue-collar,married,secondary,no,1502,no,no,cellular,4,feb,653,6,-1,0,unknown,2
11020,1,blue-collar,married,secondary,no,-229,no,no,unknown,21,may,24,4,-1,0,unknown,1
11021,1,management,single,tertiary,no,2566,yes,no,unknown,28,may,58,1,-1,0,unknown,1
11022,1,services,married,secondary,no,599,yes,no,unknown,20,may,154,2,-1,0,unknown,1
11023,0,retired,married,secondary,no,2109,no,no,cellular,16,mar,240,1,-1,0,unknown,2
11024,1,blue-collar,married,primary,no,1087,yes,yes,unknown,29,may,89,8,-1,0,unknown,1
11025,1,blue-collar,married,secondary,no,-376,yes,no,unknown,14,may,164,6,-1,0,unknown,1
11026,1,management,divorced,tertiary,no,3,no,yes,unknown,27,may,76,5,-1,0,unknown,1
11027,1,management,single,tertiary,no,334,yes,no,unknown,12,jun,210,1,-1,0,unknown,1
11028,1,blue-collar,married,secondary,no,0,yes,yes,cellular,21,jul,480,17,-1,0,unknown,1
11029,1,blue-collar,married,secondary,no,388,no,no,unknown,9,jun,219,1,-1,0,unknown,1
11030,1,services,single,secondary,no,512,no,no,cellular,12,aug,451,1,96,1,other,2
11031,0,blue-collar,married,primary,no,4528,no,no,cellular,8,aug,164,2,-1,0,unknown,1
11032,1,blue-collar,married,primary,no,1738,yes,yes,cellular,12,may,200,1,-1,0,unknown,1
11033,0,retired,divorced,primary,no,2237,no,no,telephone,7,may,437,2,-1,0,unknown,2
11034,1,self-employed,married,primary,no,1860,no,no,cellular,27,jul,386,1,-1,0,unknown,1
11035,0,retired,married,secondary,no,1466,no,no,telephone,26,jul,233,3,-1,0,unknown,1
11036,1,technician,single,secondary,no,1,no,no,unknown,20,jun,294,1,-1,0,unknown,1
11037,1,technician,single,secondary,no,1214,no,no,cellular,29,jan,53,1,-1,0,unknown,1
11038,1,admin.,married,secondary,no,138,yes,no,telephone,29,jul,466,9,-1,0,unknown,1
11039,1,services,single,secondary,no,180,yes,no,unknown,12,may,32,7,-1,0,unknown,1
11040,1,technician,married,tertiary,no,321,no,yes,cellular,9,jul,59,1,-1,0,unknown,1
11041,1,blue-collar,married,secondary,no,628,yes,no,unknown,7,jun,1188,2,-1,0,unknown,1
11042,1,housemaid,divorced,secondary,no,1781,no,no,cellular,14,aug,244,2,-1,0,unknown,1
11043,1,management,single,tertiary,no,44,no,no,cellular,6,aug,90,1,-1,0,unknown,1
11044,1,management,married,tertiary,no,504,yes,yes,cellular,20,nov,182,2,-1,0,unknown,1
11045,1,management,married,unknown,no,321,no,no,cellular,21,nov,64,5,-1,0,unknown,1
11046,1,technician,married,secondary,no,0,yes,no,cellular,16,apr,96,3,269,3,other,1
11047,1,services,married,secondary,no,-16,yes,no,unknown,17,may,200,1,-1,0,unknown,1
11048,1,technician,married,tertiary,no,258,yes,no,cellular,20,apr,258,2,-1,0,unknown,1
11049,1,management,married,tertiary,no,2445,yes,no,cellular,5,aug,470,5,-1,0,unknown,1
11050,1,unknown,married,unknown,no,481,no,no,cellular,29,apr,727,2,118,2,failure,2
11051,1,blue-collar,divorced,primary,no,570,yes,no,cellular,3,feb,280,2,276,2,failure,1
11052,1,management,divorced,primary,no,1012,no,no,cellular,7,aug,257,1,-1,0,unknown,1
11053,1,management,married,tertiary,no,2920,yes,no,unknown,4,jun,100,6,-1,0,unknown,1
11054,1,blue-collar,single,secondary,no,1200,yes,no,cellular,20,may,826,1,-1,0,unknown,2
11055,1,admin.,single,secondary,no,245,no,no,cellular,13,nov,171,1,-1,0,unknown,2
11056,1,admin.,married,secondary,no,74,yes,no,cellular,3,feb,18,20,-1,0,unknown,1
11057,1,admin.,married,tertiary,no,0,yes,no,cellular,16,jul,280,3,-1,0,unknown,1
11058,1,services,married,tertiary,no,621,no,yes,cellular,27,jul,82,3,-1,0,unknown,1
11059,1,blue-collar,married,primary,no,177,yes,no,unknown,14,may,82,1,-1,0,unknown,1
11060,1,management,married,tertiary,no,2262,yes,no,cellular,8,aug,828,2,-1,0,unknown,1
11061,1,admin.,single,secondary,no,5004,no,no,unknown,6,jun,59,2,-1,0,unknown,1
11062,1,management,married,tertiary,no,-271,yes,no,cellular,12,may,114,3,-1,0,unknown,1
11063,1,housemaid,single,tertiary,no,158,no,no,cellular,28,aug,114,13,-1,0,unknown,1
11064,1,blue-collar,married,primary,no,459,yes,no,unknown,19,jun,148,3,-1,0,unknown,1
11065,1,retired,single,secondary,no,484,no,no,cellular,23,may,275,1,-1,0,unknown,2
11066,1,blue-collar,married,secondary,no,0,yes,no,cellular,17,apr,164,1,-1,0,unknown,1
11067,1,admin.,married,secondary,no,4814,no,no,cellular,19,nov,53,1,-1,0,unknown,1
11068,1,unemployed,married,unknown,no,4064,no,no,telephone,28,jul,155,2,-1,0,unknown,1
11069,1,unemployed,single,tertiary,no,1156,no,no,cellular,28,jul,148,1,-1,0,unknown,1
11070,1,blue-collar,married,primary,no,3,yes,no,cellular,5,may,150,3,-1,0,unknown,1
11071,1,management,married,tertiary,no,2217,yes,no,cellular,19,nov,116,1,-1,0,unknown,1
11072,1,retired,married,tertiary,no,1281,yes,no,cellular,2,apr,427,2,180,5,failure,1
11073,1,blue-collar,married,secondary,no,374,yes,no,unknown,28,may,304,3,-1,0,unknown,1
11074,1,management,married,tertiary,no,0,yes,no,cellular,30,jul,267,4,-1,0,unknown,1
11075,1,blue-collar,married,secondary,no,97,yes,no,unknown,12,may,77,2,-1,0,unknown,1
11076,1,management,married,tertiary,no,3083,no,no,cellular,18,nov,244,2,-1,0,unknown,1
11077,1,technician,single,tertiary,no,3834,no,no,cellular,3,sep,320,1,171,2,success,2
11078,1,services,married,secondary,no,1029,no,no,unknown,12,jun,263,4,-1,0,unknown,1
11079,1,technician,single,secondary,no,26,yes,no,cellular,8,may,1422,3,357,3,other,1
11080,1,admin.,married,secondary,no,1866,yes,no,unknown,13,may,1547,1,-1,0,unknown,1
11081,1,admin.,divorced,secondary,no,-616,yes,yes,unknown,21,may,90,3,-1,0,unknown,1
11082,1,technician,married,secondary,no,2674,no,yes,cellular,27,jul,294,2,-1,0,unknown,1
11083,1,technician,married,secondary,no,5520,yes,no,unknown,17,may,229,2,-1,0,unknown,1
11084,1,services,single,secondary,no,-136,no,yes,cellular,7,jul,93,4,-1,0,unknown,1
11085,1,services,married,secondary,no,928,yes,yes,cellular,17,jul,90,3,-1,0,unknown,1
11086,1,management,married,tertiary,no,514,no,yes,cellular,11,aug,87,2,-1,0,unknown,1
11087,1,blue-collar,married,unknown,no,2239,yes,no,unknown,21,may,420,2,-1,0,unknown,1
11088,1,admin.,single,secondary,no,-260,yes,no,unknown,15,may,11,7,-1,0,unknown,1
11089,1,blue-collar,single,secondary,no,624,yes,no,cellular,17,apr,362,3,-1,0,unknown,1
11090,1,blue-collar,married,primary,no,253,yes,no,cellular,29,jul,169,2,-1,0,unknown,1
11091,1,technician,single,tertiary,no,440,no,no,cellular,14,apr,221,1,-1,0,unknown,2
11092,1,management,married,tertiary,no,1869,no,no,cellular,18,jun,262,5,-1,0,unknown,2
11093,1,management,married,unknown,no,1820,yes,yes,cellular,12,jul,889,1,-1,0,unknown,2
11094,1,blue-collar,married,secondary,no,189,yes,yes,cellular,13,may,143,2,351,2,other,1
11095,1,blue-collar,married,secondary,no,241,yes,no,unknown,9,may,682,5,-1,0,unknown,1
11096,1,blue-collar,married,primary,yes,-200,yes,no,unknown,16,may,62,5,-1,0,unknown,1
11097,1,blue-collar,married,secondary,no,901,yes,no,cellular,12,may,101,2,-1,0,unknown,1
11098,1,student,single,secondary,no,2154,no,no,cellular,27,aug,145,2,190,1,other,1
11099,1,management,married,tertiary,yes,-3260,no,yes,cellular,22,jul,184,1,-1,0,unknown,1
11100,1,blue-collar,married,primary,no,-412,no,no,cellular,9,jan,206,2,-1,0,unknown,1
11101,1,blue-collar,married,unknown,no,-326,no,yes,cellular,28,aug,216,2,-1,0,unknown,1
11102,1,blue-collar,married,secondary,no,3019,no,yes,telephone,28,jul,258,5,-1,0,unknown,1
11103,1,blue-collar,married,secondary,no,1180,yes,no,cellular,14,jul,108,3,-1,0,unknown,1
11104,1,services,married,secondary,no,0,yes,no,unknown,20,may,75,1,-1,0,unknown,1
11105,1,technician,single,secondary,no,6311,yes,no,cellular,6,may,241,1,-1,0,unknown,1
11106,1,admin.,single,tertiary,no,-667,yes,no,cellular,11,apr,427,2,321,1,failure,1
11107,0,retired,married,secondary,no,3632,no,no,cellular,7,aug,401,1,181,4,other,1
11108,1,admin.,married,secondary,no,2960,yes,no,unknown,19,jun,111,2,-1,0,unknown,1
11109,1,blue-collar,married,secondary,no,1405,no,no,cellular,5,aug,175,1,-1,0,unknown,1
11110,1,blue-collar,single,secondary,no,412,yes,no,telephone,2,jan,43,1,249,1,failure,1
11111,1,services,single,secondary,no,-278,no,yes,unknown,3,jul,299,1,-1,0,unknown,1
11112,1,blue-collar,married,tertiary,no,491,yes,no,cellular,16,jul,171,2,-1,0,unknown,1
11113,1,technician,divorced,secondary,no,1745,no,no,cellular,20,aug,288,5,-1,0,unknown,1
11114,1,blue-collar,single,secondary,no,268,yes,no,cellular,17,apr,417,1,-1,0,unknown,1
11115,0,management,married,secondary,no,205,no,no,cellular,22,apr,576,2,-1,0,unknown,2
11116,1,management,single,tertiary,no,2130,no,no,cellular,18,nov,598,2,-1,0,unknown,1
11117,1,management,single,tertiary,no,455,no,no,unknown,19,jun,469,7,-1,0,unknown,1
11118,1,management,single,tertiary,no,2030,yes,no,cellular,5,jun,342,1,-1,0,other,2
11119,1,management,single,tertiary,no,1600,no,no,cellular,18,jun,80,2,134,9,other,1
11120,1,technician,single,secondary,no,90,no,yes,cellular,6,aug,299,2,-1,0,unknown,1
11121,1,retired,married,tertiary,no,179,yes,no,cellular,2,feb,329,1,172,1,failure,1
11122,1,management,married,unknown,no,22452,no,no,unknown,4,jun,634,2,-1,0,unknown,1
11123,1,admin.,married,secondary,no,0,yes,yes,cellular,29,jan,66,1,186,3,failure,1
11124,1,management,married,tertiary,no,3150,yes,no,cellular,15,aug,131,2,172,2,failure,1
11125,0,retired,married,secondary,no,2422,no,no,cellular,15,sep,718,1,-1,0,unknown,2
11126,1,management,married,secondary,no,1535,yes,no,cellular,18,nov,679,1,184,1,failure,1
11127,1,management,married,tertiary,no,1,no,no,cellular,7,feb,700,2,130,1,other,2
11128,1,management,single,tertiary,no,73,yes,no,cellular,28,jul,184,2,-1,0,unknown,1
11129,1,management,single,tertiary,no,2811,no,no,cellular,11,apr,123,5,-1,0,unknown,1
11130,0,services,single,secondary,no,172,no,no,cellular,15,nov,187,1,-1,0,unknown,2
11131,1,technician,married,secondary,no,562,no,no,cellular,8,nov,292,4,-1,0,unknown,2
11132,1,retired,single,tertiary,no,2545,yes,no,unknown,13,may,839,3,-1,0,unknown,1
11133,1,unemployed,single,secondary,no,1408,yes,no,cellular,3,feb,115,1,271,2,other,1
11134,1,admin.,single,tertiary,no,672,no,no,cellular,2,feb,96,3,-1,0,unknown,1
11135,1,management,married,tertiary,no,26,no,no,cellular,20,aug,80,2,-1,0,unknown,1
11136,1,management,married,tertiary,no,703,no,no,unknown,7,jun,78,3,-1,0,unknown,1
11137,1,services,married,secondary,no,2171,yes,no,unknown,9,may,222,3,-1,0,unknown,1
11138,1,blue-collar,married,secondary,no,131,yes,no,cellular,6,may,471,3,-1,0,unknown,1
11139,1,technician,married,tertiary,no,71,no,no,cellular,29,aug,72,2,-1,0,unknown,1
11140,1,admin.,single,tertiary,no,10975,no,no,cellular,6,aug,426,1,79,1,success,2
11141,1,blue-collar,married,primary,no,1030,yes,no,telephone,14,jul,84,4,-1,0,unknown,1
11142,1,blue-collar,married,secondary,no,1329,no,yes,unknown,24,jun,75,3,-1,0,unknown,1
11143,1,admin.,married,secondary,no,1450,yes,no,cellular,26,jul,77,1,-1,0,unknown,1
11144,1,services,single,tertiary,no,1439,yes,no,unknown,8,may,246,1,-1,0,unknown,1
11145,1,retired,married,tertiary,no,0,yes,no,cellular,20,nov,78,1,110,2,failure,1
11146,1,technician,single,secondary,no,31,yes,yes,unknown,29,may,1181,2,-1,0,unknown,1
11147,0,admin.,married,secondary,no,19101,yes,no,telephone,25,oct,152,1,-1,0,unknown,1
11148,1,admin.,married,secondary,no,502,yes,no,unknown,20,jun,8,5,-1,0,unknown,1
11149,1,admin.,single,secondary,no,278,no,yes,unknown,26,sep,10,1,658,5,failure,1
11150,1,management,married,tertiary,no,3934,yes,yes,cellular,20,apr,37,3,-1,0,unknown,1
11151,1,blue-collar,married,unknown,no,55,yes,no,unknown,19,may,536,1,-1,0,unknown,1
11152,1,technician,single,tertiary,no,614,no,no,cellular,28,aug,14,20,-1,0,unknown,1
11153,1,blue-collar,married,secondary,no,733,yes,no,cellular,20,nov,129,4,-1,0,unknown,1
11154,1,technician,single,secondary,no,738,yes,no,unknown,28,may,77,1,-1,0,unknown,1
11155,1,blue-collar,married,secondary,no,487,yes,no,cellular,18,nov,247,1,-1,0,unknown,1
11156,1,management,married,secondary,no,859,yes,no,unknown,13,jun,115,3,-1,0,unknown,1
11157,1,admin.,married,secondary,no,300,yes,no,cellular,18,nov,63,4,-1,0,unknown,1
11158,1,technician,married,secondary,no,26,no,no,unknown,18,may,181,2,-1,0,unknown,1
11159,1,self-employed,married,tertiary,no,2130,no,no,unknown,9,jun,745,2,-1,0,unknown,2
11160,1,retired,single,secondary,no,-665,yes,no,unknown,21,jun,285,2,-1,0,unknown,1
11161,1,blue-collar,married,unknown,no,779,yes,no,cellular,30,apr,102,1,167,2,other,1
11162,1,services,single,secondary,no,375,yes,no,cellular,18,apr,243,1,-1,0,unknown,1
11163,0,services,single,secondary,no,600,yes,no,cellular,16,apr,185,2,-1,0,unknown,1
11164,1,admin.,married,secondary,no,54,yes,no,cellular,18,jul,151,1,-1,0,unknown,1
11165,1,admin.,married,secondary,no,13360,no,no,cellular,9,aug,115,2,-1,0,unknown,1
11166,1,management,married,tertiary,no,1922,no,no,cellular,16,nov,544,2,-1,0,unknown,1
11167,1,technician,married,secondary,no,431,no,no,cellular,20,aug,223,5,-1,0,unknown,1
11168,1,technician,single,secondary,no,3144,yes,no,unknown,26,may,249,2,-1,0,unknown,1
11169,1,services,married,primary,no,630,no,yes,cellular,25,aug,101,6,-1,0,unknown,1
11170,1,blue-collar,single,primary,no,661,no,no,cellular,7,jan,137,2,-1,0,unknown,1
11171,1,blue-collar,married,primary,no,100,no,no,cellular,6,aug,163,2,-1,0,unknown,1
11172,1,blue-collar,married,primary,no,328,no,no,telephone,31,jul,129,2,-1,0,unknown,1
11173,1,technician,divorced,secondary,no,130,no,no,cellular,28,aug,208,4,-1,0,unknown,1
11174,1,blue-collar,single,primary,no,55,yes,no,unknown,15,may,36,1,-1,0,unknown,1
11175,1,admin.,divorced,secondary,no,78,yes,no,unknown,9,may,202,2,-1,0,unknown,1
11176,1,management,married,tertiary,no,850,yes,yes,unknown,18,may,71,2,-1,0,unknown,1
11177,1,blue-collar,single,secondary,no,3558,yes,no,cellular,19,nov,358,2,-1,0,unknown,1
11178,0,services,single,secondary,no,321,no,no,unknown,27,aug,9,1,-1,0,unknown,1
11179,1,services,single,secondary,no,580,yes,no,cellular,8,may,259,1,-1,0,unknown,1
11180,1,management,married,unknown,no,0,yes,no,cellular,8,may,127,1,363,2,failure,1
11181,1,blue-collar,married,primary,no,0,no,no,cellular,18,nov,262,1,-1,0,unknown,1
11182,1,unemployed,single,secondary,no,325,yes,no,cellular,29,jan,148,1,-1,2,other,1
11183,1,services,married,secondary,no,0,yes,no,cellular,17,may,166,1,260,3,failure,1
11184,1,management,married,tertiary,no,145,no,no,cellular,26,aug,431,2,-1,0,unknown,1
11185,1,blue-collar,single,primary,no,439,yes,no,cellular,21,jul,131,2,-1,0,unknown,1
11186,1,technician,single,secondary,no,769,yes,yes,cellular,19,nov,107,2,-1,0,unknown,1
11187,1,technician,divorced,secondary,no,796,yes,no,cellular,18,nov,165,3,-1,0,unknown,1
11188,1,blue-collar,single,secondary,no,1134,yes,no,unknown,21,may,376,4,-1,0,unknown,1
11189,1,management,married,tertiary,no,-535,yes,no,unknown,12,may,311,2,-1,0,unknown,1
11190,1,management,single,tertiary,no,604,no,no,cellular,5,aug,166,1,-1,0,unknown,1
11191,1,technician,married,secondary,no,102,yes,no,unknown,6,may,258,1,-1,0,unknown,1
11192,1,unemployed,married,tertiary,no,0,no,no,cellular,4,aug,377,1,-1,0,unknown,1
11193,1,blue-collar,married,secondary,no,58,no,no,cellular,30,apr,285,1,244,4,other,2
