,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
15813,1,admin.,single,secondary,no,138,no,no,cellular,29,apr,128,2,0,0,unknown,1
15814,1,services,single,secondary,no,60,yes,no,cellular,7,mar,557,3,0,0,unknown,1
15815,1,admin.,single,tertiary,no,210,yes,no,cellular,28,jan,388,1,0,0,unknown,2
15816,1,student,married,secondary,no,24,yes,no,cellular,6,apr,161,2,125,1,other,1
15817,1,retired,married,tertiary,no,116,no,no,cellular,8,feb,196,1,-1,0,unknown,1
15818,1,student,single,secondary,no,139,yes,no,unknown,12,may,250,1,0,0,unknown,1
15819,1,housemaid,single,tertiary,no,486,no,no,cellular,6,jan,428,3,0,0,unknown,1
15820,1,admin.,married,tertiary,no,79,no,no,cellular,29,jan,42,1,-1,0,unknown,1
15821,1,admin.,divorced,secondary,no,292,no,no,unknown,2,mar,245,1,0,0,unknown,1
15822,1,housemaid,single,tertiary,no,383,yes,no,cellular,3,may,166,1,24,0,failure,1
15823,1,blue-collar,single,tertiary,no,1188,yes,yes,unknown,5,jun,116,3,-1,0,unknown,1
15824,1,management,married,tertiary,no,-51,yes,yes,unknown,21,mar,89,2,0,0,unknown,1
15825,1,student,married,primary,no,527,yes,no,cellular,12,apr,93,2,0,0,unknown,1
15826,1,management,married,secondary,no,148,yes,no,unknown,29,mar,93,3,-1,0,unknown,1
15827,1,blue-collar,married,secondary,no,1068,no,no,unknown,4,may,210,1,0,0,unknown,1
15828,1,housemaid,married,tertiary,no,1022,yes,no,cellular,23,mar,178,3,0,0,unknown,1
15829,1,management,single,tertiary,no,4650,no,no,unknown,8,jul,40,10,0,0,unknown,1
15830,1,admin.,married,secondary,no,222,yes,no,cellular,7,jan,188,1,98,1,other,1
15831,1,management,married,secondary,no,281,no,no,cellular,29,apr,646,3,0,0,unknown,2
15832,1,student,single,secondary,no,-51,no,no,unknown,18,jul,957,1,-1,0,unknown,1
15833,1,entrepreneur,married,primary,no,5894,no,yes,cellular,29,feb,213,15,0,0,unknown,1
15834,1,admin.,married,primary,no,400,no,no,unknown,8,jun,403,4,0,0,unknown,1
15835,1,student,divorced,unknown,no,5670,no,yes,telephone,12,jun,567,1,-1,0,unknown,1
15836,1,admin.,married,secondary,no,1334,no,no,cellular,6,apr,351,15,0,0,unknown,1
15837,1,self-employed,married,tertiary,no,420,yes,no,cellular,20,may,107,3,0,0,unknown,1
15838,1,management,married,primary,no,-108,no,no,cellular,29,apr,45,2,0,0,unknown,1
15839,1,student,single,secondary,no,1415,yes,no,cellular,2,nov,94,2,103,1,other,1
15840,1,blue-collar,married,primary,no,146,yes,no,unknown,20,jun,30,2,-1,0,unknown,1
15841,1,student,single,secondary,no,-755,yes,no,unknown,18,may,31,3,0,0,unknown,1
15842,0,management,divorced,secondary,no,58,no,no,telephone,2,jul,90,4,0,0,unknown,1
15843,1,student,married,secondary,no,438,yes,no,cellular,19,may,84,4,0,0,unknown,1
15844,1,admin.,divorced,tertiary,no,23,yes,no,unknown,28,mar,100,2,0,0,unknown,1
15845,1,student,single,tertiary,no,3657,yes,no,unknown,5,mar,621,1,-1,0,unknown,2
15846,1,admin.,married,primary,no,1040,yes,no,cellular,26,jul,373,5,-1,0,unknown,1
15847,0,retired,married,tertiary,no,8,no,no,cellular,13,apr,243,2,-1,0,unknown,1
15848,1,housemaid,single,tertiary,no,-49,yes,no,unknown,29,mar,29,16,0,0,unknown,1
15849,1,admin.,single,tertiary,no,-27,yes,yes,unknown,6,mar,156,1,-1,0,unknown,1
15850,1,self-employed,married,primary,no,1163,no,no,cellular,29,jan,59,6,0,0,unknown,1
15851,1,student,married,secondary,no,2638,yes,no,cellular,20,mar,568,3,0,0,unknown,1
15852,1,self-employed,married,tertiary,no,4830,yes,no,unknown,11,mar,669,3,0,0,unknown,2
15853,1,housemaid,single,secondary,no,148,yes,no,unknown,30,may,234,3,-1,0,unknown,1
15854,1,admin.,married,secondary,no,33,yes,no,cellular,19,may,1053,1,0,0,unknown,2
15855,1,technician,single,tertiary,no,72,no,no,telephone,28,jan,145,5,0,0,unknown,1
15856,1,admin.,married,secondary,no,492,no,no,telephone,9,mar,503,4,0,0,unknown,1
15857,0,technician,married,tertiary,no,5222,no,no,cellular,3,feb,148,15,0,0,unknown,1
15858,1,admin.,married,primary,no,317,yes,no,cellular,8,mar,24,4,0,0,unknown,1
15859,1,blue-collar,married,secondary,no,115,no,yes,unknown,25,jan,454,2,0,0,unknown,1
15860,1,student,married,secondary,no,-102,no,no,cellular,6,mar,137,2,-1,0,unknown,1
15861,1,blue-collar,married,secondary,no,50,yes,no,cellular,20,nov,335,2,277,2,unknown,1
15862,1,blue-collar,single,primary,no,75,no,yes,unknown,1,jul,273,1,-1,0,unknown,1
15863,1,admin.,single,secondary,no,-56,yes,no,unknown,29,mar,447,1,0,0,unknown,2
15864,1,student,single,tertiary,no,1287,yes,no,cellular,12,mar,249,1,101,5,failure,2
15865,1,student,divorced,secondary,no,52,no,no,cellular,26,aug,97,1,100,2,success,1
15866,1,technician,divorced,secondary,no,32,yes,no,cellular,17,may,40,1,112,1,failure,1
15867,1,entrepreneur,married,primary,no,-85,yes,no,cellular,29,apr,224,2,226,0,failure,1
15868,1,management,married,tertiary,no,98,no,yes,cellular,11,apr,224,2,0,0,unknown,1
15869,1,retired,married,tertiary,no,-85,no,no,cellular,20,feb,48,1,0,0,unknown,1
15870,1,admin.,married,primary,no,35,yes,yes,unknown,9,may,63,1,0,0,unknown,1
15871,0,retired,single,primary,no,375,no,no,unknown,19,jul,167,5,-1,0,unknown,1
15872,1,management,single,tertiary,no,444,no,no,cellular,12,apr,51,6,0,0,unknown,1
15873,1,housemaid,divorced,tertiary,no,443,yes,no,unknown,12,mar,203,1,0,0,unknown,1
15874,1,housemaid,married,tertiary,no,2697,yes,no,cellular,6,aug,106,2,191,2,failure,1
15875,1,admin.,married,secondary,no,-3,yes,no,unknown,29,may,97,1,0,0,unknown,1
15876,1,housemaid,married,tertiary,no,510,yes,no,cellular,16,may,193,24,-1,0,unknown,1
15877,1,housemaid,married,tertiary,no,235,no,no,cellular,25,apr,49,2,0,0,unknown,1
15878,1,student,single,secondary,no,736,yes,no,cellular,12,nov,231,1,198,1,success,2
15879,1,admin.,married,primary,no,1263,no,no,unknown,18,jul,416,3,-1,0,unknown,1
15880,1,student,married,secondary,no,-14,no,no,cellular,20,aug,143,2,0,0,unknown,1
15881,1,technician,single,secondary,no,478,yes,no,unknown,30,jan,562,1,-1,0,unknown,1
15882,1,blue-collar,married,primary,no,791,no,yes,unknown,23,jun,219,4,-1,0,unknown,1
15883,1,housemaid,single,tertiary,no,126,no,no,unknown,11,jul,204,1,-1,0,unknown,1
15884,1,housemaid,single,tertiary,no,4882,no,no,cellular,21,jun,1024,1,-1,0,unknown,1
15885,1,housemaid,single,tertiary,no,28,no,no,cellular,29,apr,28,16,-1,0,unknown,1
15886,1,admin.,married,secondary,no,804,yes,no,unknown,22,may,284,1,0,0,unknown,1
15887,1,admin.,married,secondary,no,2386,no,no,unknown,7,jul,105,1,-1,0,unknown,1
15888,1,student,single,secondary,no,1132,no,no,cellular,17,may,44,1,186,1,other,1
15889,1,student,married,secondary,no,392,yes,no,cellular,16,apr,109,1,358,0,failure,1
15890,1,admin.,married,secondary,no,-18,no,no,unknown,23,mar,411,2,0,0,unknown,1
15891,1,self-employed,married,secondary,no,30,yes,no,unknown,4,jul,277,1,-1,0,unknown,1
15892,1,housemaid,married,tertiary,no,386,yes,no,unknown,14,mar,164,2,-1,0,unknown,1
15893,0,blue-collar,married,primary,no,-55,yes,no,unknown,16,may,13,3,0,0,unknown,1
15894,1,housemaid,single,tertiary,no,3796,yes,no,cellular,19,may,500,1,0,0,unknown,2
15895,1,admin.,single,secondary,no,-49,yes,no,unknown,19,mar,156,1,-1,0,unknown,1
15896,1,admin.,divorced,primary,no,-6,no,no,unknown,21,jul,96,4,-1,0,unknown,1
15897,1,admin.,single,secondary,no,2590,no,no,unknown,16,jul,94,1,-1,0,unknown,1
15898,1,student,divorced,secondary,no,12,yes,no,cellular,26,may,156,1,315,1,failure,1
15899,1,housemaid,married,secondary,no,211,no,yes,cellular,29,jan,317,8,0,0,unknown,1
15900,1,technician,single,unknown,no,1156,no,no,unknown,23,jun,350,2,0,0,unknown,1
15901,1,admin.,divorced,primary,no,2275,no,yes,cellular,8,jul,26,5,0,0,unknown,1
15902,1,student,married,secondary,no,1862,no,no,cellular,20,may,614,1,164,1,success,2
15903,1,student,single,tertiary,no,1055,no,yes,unknown,2,jun,83,1,-1,0,unknown,1
15904,1,blue-collar,married,primary,no,2836,yes,no,cellular,21,may,190,2,182,5,other,1
15905,1,entrepreneur,single,tertiary,no,98,yes,no,unknown,27,mar,568,3,0,0,unknown,1
15906,1,self-employed,divorced,secondary,no,452,no,yes,cellular,3,dec,283,1,-1,0,unknown,1
15907,1,housemaid,single,tertiary,no,49,no,no,cellular,28,feb,1740,5,-1,0,unknown,1
15908,1,admin.,married,primary,no,449,yes,no,cellular,7,feb,438,1,-1,0,unknown,1
15909,1,technician,married,secondary,no,652,no,no,cellular,29,jan,30,16,0,0,unknown,1
15910,1,student,married,primary,no,552,yes,yes,cellular,12,may,105,4,339,1,failure,1
15911,1,housemaid,married,tertiary,no,264,yes,no,cellular,13,jan,37,2,0,0,unknown,1
15912,1,blue-collar,married,primary,no,4010,no,yes,unknown,11,jul,157,5,-1,0,unknown,1
15913,1,self-employed,single,secondary,no,411,yes,yes,unknown,19,mar,267,3,0,0,unknown,1
15914,1,admin.,single,secondary,no,400,no,yes,cellular,7,may,28,3,-1,0,unknown,1
15915,1,admin.,married,secondary,no,1412,yes,no,unknown,16,jun,758,3,-1,0,unknown,1
15916,1,student,married,secondary,no,3,yes,no,unknown,29,may,34,1,-1,0,unknown,1
15917,1,self-employed,single,secondary,no,2481,yes,yes,unknown,3,jul,250,1,0,0,unknown,1
15918,0,admin.,married,tertiary,no,515,no,no,cellular,3,jul,176,1,0,0,unknown,1
15919,1,management,divorced,tertiary,no,39,no,no,cellular,22,apr,113,2,0,0,unknown,1
15920,1,admin.,single,tertiary,no,995,no,no,cellular,28,apr,231,2,0,0,unknown,1
15921,1,admin.,divorced,secondary,no,4472,yes,no,cellular,8,jul,625,1,-1,0,unknown,1
15922,1,housemaid,married,tertiary,no,-3,yes,no,cellular,22,oct,98,2,-1,0,unknown,2
15923,1,housemaid,married,tertiary,no,139,no,no,cellular,16,jun,127,1,0,0,unknown,1
15924,1,housemaid,single,secondary,no,1008,yes,no,cellular,28,mar,88,2,-1,0,unknown,1
15925,1,admin.,married,secondary,no,-13,yes,no,cellular,15,apr,166,1,185,1,failure,1
15926,1,technician,married,secondary,no,1072,yes,yes,unknown,2,jul,37,3,-1,0,unknown,1
15927,1,admin.,married,secondary,no,-28,no,yes,cellular,16,jul,257,2,0,0,unknown,1
15928,1,admin.,married,secondary,no,28,yes,no,cellular,5,may,386,2,366,1,other,1
15929,1,admin.,divorced,secondary,no,4633,yes,yes,cellular,18,may,287,2,0,0,unknown,1
15930,1,student,divorced,secondary,no,3937,no,no,cellular,11,apr,77,2,0,0,unknown,1
15931,0,retired,married,primary,no,369,no,no,unknown,15,jul,359,1,-1,0,unknown,1
15932,1,housemaid,single,secondary,no,1769,no,no,unknown,2,jun,287,1,0,0,unknown,1
15933,1,student,married,secondary,no,18,yes,no,unknown,21,may,156,3,-1,0,unknown,1
15934,1,student,divorced,secondary,no,-1,yes,yes,unknown,23,mar,268,4,0,0,unknown,1
15935,1,housemaid,divorced,secondary,no,-54,no,no,unknown,7,jan,31,1,0,0,unknown,1
15936,1,blue-collar,married,secondary,no,-626,yes,no,unknown,8,mar,97,1,0,0,unknown,1
15937,1,technician,single,unknown,no,4,yes,no,cellular,28,jan,313,2,-1,0,unknown,1
15938,1,student,married,tertiary,no,28,yes,no,cellular,3,dec,238,2,0,0,unknown,2
15939,1,student,married,secondary,no,-43,yes,no,cellular,8,jan,70,2,0,0,unknown,1
15940,1,admin.,divorced,secondary,no,79,no,no,cellular,21,may,51,4,0,0,unknown,1
15941,1,admin.,divorced,secondary,no,666,yes,no,cellular,18,may,81,1,0,0,unknown,1
15942,1,admin.,married,primary,no,3838,yes,no,unknown,29,may,106,5,0,0,unknown,1
15943,1,housemaid,single,tertiary,no,231,no,no,cellular,20,may,208,1,0,0,unknown,1
15944,1,admin.,married,secondary,no,237,no,no,cellular,28,feb,113,10,-1,0,unknown,1
15945,1,admin.,single,secondary,no,2387,no,no,cellular,5,feb,141,1,0,0,unknown,1
15946,1,services,single,secondary,no,485,yes,no,unknown,11,may,1775,1,0,0,unknown,2
15947,1,student,married,primary,no,509,no,no,unknown,24,apr,281,4,0,0,unknown,1
15948,1,admin.,married,tertiary,no,27370,yes,yes,cellular,21,mar,167,3,342,5,failure,1
15949,1,admin.,married,secondary,no,59,yes,yes,cellular,12,jan,238,15,-1,0,unknown,1
15950,1,housemaid,single,tertiary,no,5670,no,no,cellular,22,aug,170,1,0,0,unknown,1
15951,0,management,married,secondary,no,2491,yes,yes,cellular,11,mar,162,1,178,2,other,1
15952,1,blue-collar,married,primary,no,-16,no,yes,cellular,17,aug,142,1,0,0,unknown,1
15953,1,management,married,unknown,no,2326,yes,no,cellular,21,may,233,1,-1,0,unknown,1
15954,1,technician,married,secondary,no,-2,yes,no,cellular,16,may,35,2,-1,0,unknown,1
15955,1,blue-collar,married,secondary,no,1781,no,no,unknown,5,jun,118,1,-1,0,unknown,2
15956,1,housemaid,single,tertiary,no,44,no,yes,cellular,2,apr,93,3,-1,0,unknown,1
15957,1,self-employed,married,secondary,no,-46,yes,yes,telephone,2,dec,484,2,-1,0,unknown,1
15958,1,admin.,married,secondary,yes,-53,no,no,cellular,14,jan,1032,2,0,0,unknown,2
15959,1,technician,married,secondary,no,246,yes,no,cellular,28,apr,420,2,355,1,failure,2
15960,1,blue-collar,married,secondary,no,91,no,no,cellular,8,dec,479,2,0,0,unknown,1
15961,1,housemaid,single,tertiary,no,146,no,no,cellular,20,may,154,1,193,1,failure,1
15962,1,housemaid,married,tertiary,no,-10,yes,no,cellular,18,apr,269,3,0,0,unknown,2
15963,1,housemaid,married,secondary,no,-47,yes,no,cellular,8,may,41,1,0,0,unknown,1
15964,1,admin.,single,primary,no,4522,yes,no,cellular,20,apr,215,2,276,0,unknown,1
15965,1,blue-collar,married,primary,no,5040,no,yes,unknown,19,jul,99,1,-1,0,unknown,1
15966,1,blue-collar,married,secondary,no,454,yes,no,cellular,12,may,85,1,360,3,failure,1
15967,1,student,married,unknown,no,81,no,no,cellular,22,feb,99,1,142,0,failure,1
15968,1,housemaid,divorced,primary,no,-60,no,no,unknown,14,mar,389,2,0,0,unknown,1
15969,1,management,single,secondary,no,1034,yes,no,cellular,18,may,257,1,-1,0,unknown,1
15970,1,admin.,married,primary,no,835,no,no,telephone,18,jul,36,4,0,0,unknown,1
15971,1,blue-collar,married,primary,no,66,yes,no,cellular,15,mar,26,3,359,1,other,1
15972,1,admin.,single,secondary,no,1899,yes,no,cellular,17,may,589,2,-1,0,unknown,1
15973,0,retired,married,secondary,no,413,no,no,unknown,29,jun,120,1,0,0,unknown,1
15974,1,technician,single,secondary,no,3634,no,no,cellular,18,may,108,1,-1,0,unknown,1
15975,1,retired,single,tertiary,no,694,yes,no,cellular,12,apr,206,1,80,10,failure,2
15976,1,services,single,tertiary,no,53,no,no,cellular,26,apr,479,2,0,0,unknown,2
15977,0,unemployed,single,primary,no,378,no,no,cellular,1,dec,241,2,286,3,failure,1
15978,1,admin.,single,secondary,no,367,no,no,cellular,2,jun,469,2,-1,0,unknown,2
15979,1,student,married,primary,no,2,yes,yes,cellular,28,feb,279,5,0,0,unknown,1
15980,0,management,married,tertiary,no,876,no,no,cellular,28,oct,160,1,-1,0,unknown,2
15981,0,management,single,tertiary,no,1494,no,no,cellular,12,aug,282,1,0,6,unknown,1
15982,0,services,single,unknown,no,3274,yes,no,unknown,12,may,181,2,0,0,unknown,1
15983,1,student,single,secondary,no,-46,no,yes,cellular,27,jul,194,15,-1,0,unknown,1
15984,1,housemaid,single,primary,no,4365,no,no,cellular,20,may,287,2,-1,0,unknown,1
15985,1,housemaid,single,tertiary,no,323,no,no,cellular,29,oct,653,1,-1,0,unknown,2
15986,1,admin.,married,secondary,no,695,yes,yes,unknown,2,jun,251,1,-1,0,unknown,1
15987,1,blue-collar,married,secondary,no,245,no,no,cellular,16,apr,460,1,-1,0,unknown,2
15988,1,housemaid,married,tertiary,no,9207,no,no,cellular,7,aug,978,1,0,0,unknown,1
15989,1,student,divorced,tertiary,no,1011,yes,no,cellular,19,jul,860,2,-1,0,unknown,1
15990,1,housemaid,married,unknown,no,54,yes,no,unknown,6,may,282,1,0,0,unknown,1
15991,1,admin.,married,primary,no,402,no,no,cellular,5,apr,216,1,-1,0,unknown,2
15992,1,admin.,married,secondary,no,351,yes,no,unknown,27,may,50,5,-1,0,unknown,1
15993,1,admin.,married,secondary,no,-46,no,no,cellular,5,mar,420,1,0,0,unknown,1
15994,1,housemaid,single,secondary,no,1889,yes,no,cellular,8,jan,460,3,0,0,unknown,1
15995,1,housemaid,married,tertiary,no,251,no,no,telephone,4,dec,292,1,-1,0,unknown,1
15996,1,self-employed,divorced,secondary,no,751,yes,yes,cellular,28,may,22,3,0,0,unknown,1
15997,1,self-employed,divorced,primary,no,3,yes,no,unknown,7,may,26,6,-1,0,unknown,1
15998,1,student,single,secondary,no,-835,yes,no,cellular,18,jul,160,2,0,0,unknown,1
15999,1,admin.,divorced,secondary,no,-60,no,yes,cellular,7,jan,197,2,-1,0,unknown,1
16000,1,management,married,primary,no,879,yes,no,unknown,14,mar,322,2,-1,0,unknown,1
16001,1,student,married,tertiary,no,963,yes,no,telephone,19,may,365,2,0,0,unknown,1
16002,1,admin.,divorced,secondary,no,4,yes,no,cellular,6,may,39,1,353,2,failure,1
16003,1,management,married,tertiary,no,695,no,no,cellular,14,mar,561,3,98,2,success,2
16004,1,technician,married,secondary,no,18,yes,no,unknown,15,may,221,1,-1,0,unknown,1
16005,1,technician,married,secondary,no,-9,no,no,unknown,24,jul,80,1,-1,0,unknown,1
16006,1,self-employed,divorced,secondary,no,404,yes,no,cellular,18,may,182,1,0,0,unknown,1
16007,1,admin.,married,secondary,no,842,yes,yes,cellular,15,mar,173,2,357,0,other,1
16008,1,admin.,married,tertiary,no,2183,yes,no,cellular,21,may,193,1,0,0,unknown,1
16009,1,housemaid,single,tertiary,no,59,no,yes,cellular,22,jan,537,2,0,0,unknown,1
16010,1,blue-collar,married,primary,no,570,yes,no,unknown,16,jul,273,1,-1,0,unknown,1
16011,1,self-employed,married,secondary,no,295,yes,no,unknown,24,mar,254,3,0,0,unknown,1
16012,1,blue-collar,divorced,primary,no,554,yes,no,unknown,12,jun,199,1,-1,0,unknown,1
16013,1,management,married,tertiary,no,2698,yes,no,unknown,2,jun,214,1,0,0,unknown,1
16014,1,technician,single,tertiary,no,-788,yes,no,unknown,28,may,454,4,0,0,unknown,1
16015,1,self-employed,divorced,secondary,no,-48,yes,no,unknown,12,mar,230,1,0,0,unknown,1
16016,1,retired,divorced,tertiary,no,2889,no,no,cellular,12,apr,32,7,0,0,unknown,1
16017,1,services,single,secondary,no,45,no,no,cellular,23,nov,947,2,-1,0,unknown,2
16018,1,admin.,married,secondary,no,578,yes,no,cellular,22,mar,471,1,276,3,failure,1
16019,1,technician,single,tertiary,no,47,no,no,telephone,2,apr,187,5,0,0,unknown,1
16020,1,admin.,married,primary,no,1384,yes,no,unknown,28,may,373,10,-1,0,unknown,1
16021,1,admin.,married,secondary,no,719,yes,yes,cellular,22,may,163,1,0,0,unknown,1
16022,1,entrepreneur,married,secondary,no,1245,yes,no,unknown,2,jul,279,3,-1,0,unknown,1
16023,0,services,divorced,primary,no,2185,no,no,telephone,25,apr,351,4,-1,0,unknown,1
16024,1,technician,married,unknown,no,1194,no,no,cellular,19,apr,27,2,-1,0,unknown,1
16025,1,student,married,secondary,no,292,no,yes,cellular,7,jan,60,1,0,0,unknown,1
16026,1,housemaid,single,tertiary,no,-360,no,no,cellular,12,may,347,1,283,9,failure,1
16027,1,housemaid,single,tertiary,no,464,no,no,cellular,16,may,593,1,0,0,unknown,1
16028,1,self-employed,single,secondary,no,23,yes,no,unknown,12,jun,379,1,-1,0,unknown,1
16029,1,blue-collar,divorced,secondary,no,23,no,no,cellular,23,jan,137,2,0,0,unknown,1
16030,1,entrepreneur,married,secondary,no,2429,yes,no,cellular,15,dec,84,4,275,1,failure,1
16031,0,management,single,tertiary,no,2694,no,no,cellular,25,aug,155,1,95,0,unknown,1
16032,1,blue-collar,single,secondary,no,1193,yes,no,cellular,22,apr,369,5,-1,0,unknown,1
16033,1,housemaid,married,tertiary,no,2745,yes,no,cellular,14,mar,636,2,0,0,unknown,1
16034,1,management,married,secondary,no,419,yes,no,cellular,16,apr,180,6,184,5,failure,1
16035,1,admin.,married,secondary,no,37,yes,no,unknown,5,may,143,1,0,0,unknown,1
16036,1,admin.,single,secondary,no,-62,yes,no,unknown,5,jan,88,3,0,0,unknown,1
16037,1,self-employed,married,secondary,no,698,no,yes,cellular,25,apr,257,4,0,0,unknown,1
16038,1,student,married,secondary,no,718,no,yes,cellular,18,jan,103,1,-1,0,unknown,1
16039,1,technician,married,secondary,no,-98,yes,no,cellular,6,mar,110,2,-1,0,unknown,1
16040,1,self-employed,married,secondary,no,927,yes,no,cellular,14,jan,170,7,0,0,unknown,1
16041,1,retired,married,tertiary,no,934,yes,no,unknown,25,mar,23,4,-1,0,unknown,1
16042,1,technician,married,primary,no,-2,no,no,cellular,20,apr,54,7,-1,0,unknown,1
16043,1,blue-collar,married,secondary,no,433,yes,no,cellular,14,apr,140,5,-1,0,unknown,1
16044,1,admin.,married,secondary,no,-8,yes,no,unknown,14,may,295,2,-1,0,unknown,1
16045,1,housemaid,married,tertiary,no,-613,yes,yes,cellular,8,jan,104,4,-1,0,unknown,1
16046,1,services,married,secondary,no,1968,no,yes,cellular,29,feb,381,1,272,2,failure,1
16047,0,management,married,secondary,no,1408,no,no,telephone,7,oct,98,1,99,3,success,1
16048,1,student,divorced,secondary,no,315,yes,no,unknown,25,may,184,1,-1,0,unknown,1
16049,1,admin.,married,secondary,no,514,yes,no,unknown,11,jun,461,1,-1,0,unknown,1
16050,1,self-employed,married,primary,no,1739,yes,no,cellular,21,apr,137,1,-1,0,unknown,1
16051,1,entrepreneur,divorced,secondary,no,2339,yes,no,cellular,18,may,89,1,-1,0,unknown,1
16052,1,admin.,single,secondary,no,1780,yes,no,cellular,14,jan,626,2,0,0,unknown,1
16053,1,student,single,secondary,no,625,yes,no,cellular,15,apr,33,1,306,2,failure,1
16054,1,housemaid,married,secondary,no,-278,yes,no,unknown,12,mar,188,1,0,0,unknown,1
16055,1,entrepreneur,married,secondary,no,176,yes,no,unknown,2,mar,314,2,-1,0,unknown,1
16056,1,blue-collar,single,secondary,no,371,no,no,unknown,17,jun,243,1,-1,0,unknown,1
16057,1,housemaid,divorced,tertiary,no,279,no,yes,cellular,7,jan,412,1,0,0,unknown,1
16058,1,management,single,tertiary,no,5250,yes,no,telephone,15,nov,270,4,158,1,failure,1
16059,1,management,single,tertiary,no,1810,yes,no,telephone,20,may,371,1,179,1,failure,1
16060,1,student,single,secondary,no,118,yes,no,cellular,2,aug,74,1,173,1,failure,1
16061,1,housemaid,married,tertiary,no,425,no,no,unknown,19,jul,36,6,-1,0,unknown,1
16062,1,management,married,secondary,no,133,yes,no,cellular,12,aug,149,2,0,0,unknown,1
16063,1,admin.,married,primary,no,1838,yes,no,cellular,3,feb,305,1,61,0,unknown,1
16064,1,blue-collar,married,secondary,no,787,yes,no,unknown,1,jun,1481,1,-1,0,unknown,1
16065,1,blue-collar,married,secondary,no,1258,yes,yes,cellular,1,jul,102,2,0,0,unknown,1
16066,1,entrepreneur,married,tertiary,no,3690,yes,yes,cellular,28,jan,76,2,0,0,unknown,1
16067,1,technician,married,primary,no,-626,no,no,unknown,29,jul,88,2,-1,0,unknown,1
16068,1,blue-collar,divorced,secondary,no,21,yes,yes,cellular,12,mar,241,6,0,0,unknown,1
16069,1,admin.,married,secondary,no,1172,yes,no,unknown,20,mar,344,2,0,0,unknown,1
16070,1,admin.,married,secondary,no,-46,yes,no,unknown,23,may,125,4,0,0,unknown,1
16071,1,admin.,married,primary,no,134,yes,no,unknown,26,may,189,1,0,0,unknown,1
16072,1,housemaid,single,secondary,no,426,yes,no,unknown,5,jun,223,1,-1,0,unknown,1
16073,1,technician,single,tertiary,no,1119,no,no,cellular,2,feb,100,1,423,1,failure,1
16074,1,blue-collar,single,secondary,no,2790,no,no,cellular,20,may,196,3,0,0,unknown,1
16075,1,management,single,tertiary,no,1408,no,no,cellular,16,jan,353,2,-1,0,unknown,1
16076,1,entrepreneur,married,secondary,no,712,no,yes,unknown,20,jul,226,1,0,0,unknown,1
16077,1,admin.,married,secondary,no,869,no,yes,cellular,7,jan,396,1,0,0,unknown,1
16078,1,housemaid,single,tertiary,no,-30,yes,no,cellular,12,feb,155,1,368,1,failure,1
16079,1,student,married,secondary,no,-99,yes,no,cellular,29,jan,39,5,0,0,unknown,1
16080,1,student,single,secondary,no,1035,yes,no,cellular,26,apr,214,8,0,0,unknown,2
16081,1,self-employed,single,unknown,no,64,no,no,cellular,29,jan,251,3,-1,0,unknown,1
16082,1,technician,married,primary,no,-11,yes,no,unknown,22,mar,1377,10,-1,0,unknown,1
16083,1,admin.,divorced,secondary,no,266,yes,no,unknown,12,mar,250,5,-1,0,unknown,1
16084,1,student,married,secondary,no,3313,no,yes,unknown,17,jan,163,1,-1,0,unknown,1
16085,1,admin.,married,secondary,no,2773,no,no,cellular,27,aug,113,6,0,0,unknown,1
16086,1,admin.,married,secondary,no,-41,yes,no,unknown,13,may,243,1,0,0,unknown,1
16087,1,management,married,tertiary,no,2422,yes,no,unknown,4,may,218,1,0,0,unknown,1
16088,1,blue-collar,married,secondary,no,-635,yes,no,cellular,13,apr,69,3,0,0,unknown,1
16089,1,technician,single,secondary,no,1815,no,no,cellular,7,oct,173,1,94,1,failure,1
16090,1,housemaid,single,tertiary,no,19,yes,no,unknown,7,may,427,1,-1,0,unknown,1
16091,1,student,married,secondary,no,-63,no,no,cellular,29,jan,236,6,0,0,unknown,1
16092,1,housemaid,married,tertiary,no,393,yes,no,unknown,11,may,558,5,-1,0,unknown,1
16093,1,student,divorced,secondary,no,524,yes,no,unknown,3,mar,142,1,-1,0,unknown,1
16094,1,student,single,secondary,no,628,yes,no,cellular,22,may,31,1,0,0,unknown,1
16095,1,admin.,married,primary,no,61,yes,no,cellular,11,may,99,1,370,2,failure,1
16096,1,housemaid,married,tertiary,no,2784,no,no,cellular,20,nov,156,1,283,1,success,1
16097,1,admin.,single,tertiary,no,219,yes,no,cellular,22,jan,250,2,0,0,unknown,2
16098,1,admin.,married,secondary,no,-18,no,no,cellular,28,jan,256,2,352,5,failure,2
16099,1,housemaid,divorced,tertiary,no,-431,no,no,unknown,18,jul,213,1,0,0,unknown,1
16100,1,services,single,secondary,no,2581,no,no,telephone,11,mar,256,3,0,0,unknown,2
16101,1,management,married,tertiary,no,841,no,no,cellular,11,apr,120,3,0,0,unknown,1
16102,1,technician,single,tertiary,no,323,yes,yes,cellular,8,may,603,1,0,0,unknown,1
16103,1,blue-collar,married,secondary,no,458,no,yes,cellular,18,feb,112,1,0,0,unknown,1
16104,1,housemaid,single,tertiary,no,57,no,no,cellular,23,apr,188,4,0,0,unknown,1
16105,1,admin.,single,secondary,no,-15,no,no,telephone,21,jul,47,1,-1,0,unknown,1
16106,1,self-employed,single,secondary,no,408,yes,no,unknown,26,mar,512,1,0,0,unknown,1
