,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10078,1,management,married,tertiary,no,2615,yes,no,cellular,17,nov,175,1,-1,0,unknown,1
10079,1,blue-collar,married,secondary,no,750,yes,yes,cellular,2,feb,84,2,271,1,failure,1
10080,1,admin.,single,secondary,no,-267,yes,no,unknown,1,jun,660,2,-1,0,unknown,1
10081,1,retired,married,primary,no,235,no,yes,cellular,6,aug,253,6,-1,0,unknown,1
10082,1,technician,single,secondary,no,2980,no,no,telephone,2,jun,399,1,-1,0,unknown,1
10083,1,technician,married,secondary,no,1364,yes,no,cellular,8,sep,421,2,98,1,success,2
10084,1,management,married,tertiary,no,520,no,no,cellular,3,nov,245,2,-1,0,unknown,2
10085,1,management,married,tertiary,no,171,yes,no,unknown,5,may,185,1,-1,0,unknown,1
10086,1,blue-collar,married,primary,no,-360,yes,no,unknown,9,may,338,2,-1,0,unknown,1
10087,1,management,married,tertiary,no,15353,yes,no,unknown,5,jun,94,2,-1,0,unknown,1
10088,1,blue-collar,married,secondary,no,160,yes,no,cellular,26,apr,274,1,-1,0,unknown,1
10089,0,management,married,tertiary,no,13015,no,no,unknown,26,jun,159,3,-1,0,unknown,1
10090,1,blue-collar,divorced,primary,no,-318,yes,no,cellular,11,may,208,5,-1,0,unknown,1
10091,1,admin.,married,secondary,no,664,no,no,cellular,18,nov,58,5,127,3,failure,1
10092,1,housemaid,married,secondary,no,7761,yes,no,unknown,30,may,605,1,-1,0,unknown,1
10093,1,admin.,divorced,secondary,no,373,no,yes,cellular,31,jul,92,4,-1,0,unknown,1
10094,0,retired,divorced,primary,no,289,no,no,telephone,1,jul,76,1,-1,0,unknown,1
10095,1,admin.,single,secondary,no,0,no,no,telephone,11,may,104,2,305,2,failure,1
10096,1,admin.,married,secondary,no,0,no,yes,cellular,13,aug,93,2,-1,0,unknown,1
10097,1,management,married,tertiary,no,2390,yes,no,cellular,5,may,317,2,-1,0,unknown,1
10098,1,blue-collar,married,primary,no,700,yes,no,telephone,9,jul,52,1,-1,0,unknown,1
10099,1,management,married,tertiary,no,12697,yes,no,cellular,25,jul,153,5,-1,0,unknown,1
10100,1,admin.,married,secondary,no,3529,yes,yes,cellular,6,nov,175,1,200,2,other,1
10101,1,blue-collar,single,secondary,no,5315,yes,no,cellular,18,nov,272,2,-1,0,unknown,1
10102,1,retired,married,secondary,no,4366,no,no,cellular,7,may,91,1,-1,0,unknown,1
10103,1,management,married,tertiary,no,2692,yes,no,cellular,3,feb,94,1,-1,0,unknown,1
10104,1,technician,married,tertiary,no,209,yes,no,cellular,15,apr,323,3,-1,0,unknown,1
10105,1,blue-collar,married,secondary,no,64,yes,no,cellular,12,may,239,3,347,3,failure,1
10106,1,admin.,married,secondary,no,174,no,no,cellular,21,dec,180,1,122,3,success,1
10107,1,management,single,tertiary,no,1381,no,no,cellular,12,aug,652,6,-1,0,unknown,1
10108,1,housemaid,married,secondary,no,0,yes,no,cellular,24,jul,345,1,-1,0,unknown,1
10109,1,unknown,married,primary,no,271,no,no,unknown,11,jun,117,1,-1,0,unknown,1
10110,1,management,married,tertiary,no,3154,no,no,cellular,2,feb,205,2,-1,0,unknown,1
10111,1,blue-collar,married,secondary,no,95,yes,yes,unknown,15,may,257,2,-1,0,unknown,1
10112,1,self-employed,single,tertiary,no,329,no,no,cellular,30,apr,217,1,84,3,failure,1
10113,1,technician,single,secondary,no,2289,yes,no,unknown,21,may,61,2,-1,0,unknown,1
10114,1,blue-collar,married,primary,no,740,no,no,unknown,20,jun,132,2,-1,0,unknown,1
10115,1,management,married,tertiary,no,502,yes,no,cellular,4,feb,85,1,184,5,failure,1
10116,1,admin.,married,tertiary,no,192,no,no,cellular,2,jun,244,3,95,10,failure,1
10117,1,admin.,married,secondary,no,454,yes,no,cellular,17,apr,3614,1,-1,0,unknown,1
10118,1,unemployed,married,tertiary,no,1151,no,yes,cellular,9,jul,218,2,-1,0,unknown,1
10119,1,admin.,single,tertiary,no,2014,yes,no,cellular,5,may,158,1,-1,0,unknown,1
10120,1,management,married,tertiary,no,46,yes,no,unknown,19,may,255,3,-1,0,unknown,1
10121,1,blue-collar,married,primary,no,0,no,no,telephone,15,jul,545,2,-1,0,unknown,1
10122,1,blue-collar,married,primary,no,1890,no,no,unknown,16,jun,811,1,-1,0,unknown,1
10123,1,management,single,tertiary,no,395,yes,yes,cellular,29,jan,214,2,245,2,failure,1
10124,1,entrepreneur,married,tertiary,no,75,yes,no,cellular,28,jul,14,11,-1,0,unknown,1
10125,1,self-employed,married,tertiary,no,29,no,no,cellular,7,jul,981,5,-1,0,unknown,2
10126,1,unemployed,married,tertiary,no,-32,no,yes,cellular,9,jul,94,1,-1,0,unknown,1
10127,1,technician,married,tertiary,no,143,yes,no,unknown,2,jun,654,13,-1,0,unknown,1
10128,1,blue-collar,divorced,secondary,no,205,yes,yes,cellular,21,nov,787,1,-1,0,unknown,1
10129,1,management,married,secondary,no,1142,yes,yes,cellular,5,feb,138,4,-1,0,unknown,1
10130,1,self-employed,married,tertiary,no,0,yes,no,cellular,29,jul,101,6,-1,0,unknown,1
10131,1,technician,single,tertiary,no,5847,no,no,cellular,2,feb,195,1,-1,0,unknown,1
10132,1,self-employed,married,secondary,no,5012,no,no,cellular,11,aug,104,3,-1,0,unknown,1
10133,1,retired,divorced,secondary,no,1374,no,yes,cellular,5,feb,82,1,-1,0,unknown,1
10134,1,blue-collar,married,secondary,no,420,yes,no,cellular,20,apr,158,2,335,1,other,1
10135,0,retired,married,tertiary,no,2812,no,no,cellular,4,feb,104,1,-1,0,unknown,1
10136,1,technician,married,secondary,no,296,yes,no,cellular,25,nov,261,1,98,2,success,2
10137,1,blue-collar,married,secondary,no,-176,yes,no,cellular,18,may,204,1,368,2,failure,1
10138,1,technician,single,tertiary,no,5253,no,no,cellular,19,aug,78,15,-1,0,unknown,1
10139,1,admin.,divorced,tertiary,no,96,yes,no,cellular,5,may,127,2,-1,0,unknown,1
10140,1,blue-collar,married,primary,no,186,yes,no,cellular,25,aug,113,4,379,2,failure,1
10141,1,blue-collar,married,secondary,no,-313,yes,yes,unknown,5,may,524,2,-1,0,unknown,1
10142,1,technician,single,tertiary,no,980,yes,no,cellular,8,aug,385,2,-1,0,unknown,1
10143,1,admin.,single,secondary,no,25,no,no,cellular,21,nov,286,2,-1,0,unknown,1
10144,1,technician,married,tertiary,no,341,yes,no,cellular,16,apr,241,1,336,1,failure,1
10145,1,student,single,secondary,no,538,no,no,cellular,26,feb,721,1,189,4,success,2
10146,1,management,married,tertiary,no,228,yes,no,unknown,12,may,324,1,-1,0,unknown,1
10147,1,management,single,tertiary,no,3677,yes,no,unknown,12,may,492,3,-1,0,unknown,1
10148,1,management,divorced,tertiary,no,581,yes,no,cellular,13,may,22,6,-1,0,unknown,1
10149,1,self-employed,married,secondary,no,2518,yes,no,unknown,27,may,185,2,-1,0,unknown,1
10150,1,blue-collar,single,secondary,no,-667,yes,no,cellular,20,apr,178,1,-1,0,unknown,1
10151,1,technician,single,tertiary,no,4438,yes,no,unknown,3,jun,280,1,-1,0,unknown,1
10152,1,management,married,tertiary,no,5975,no,no,cellular,17,nov,96,2,-1,0,unknown,1
10153,1,admin.,married,secondary,no,74,no,yes,cellular,29,aug,143,2,-1,0,unknown,1
10154,1,technician,married,secondary,no,207,yes,no,cellular,7,jul,150,2,-1,0,unknown,1
10155,1,services,married,secondary,no,2155,no,no,unknown,20,jun,164,3,-1,0,unknown,1
10156,1,services,married,secondary,no,35,no,no,cellular,30,jul,80,13,-1,0,unknown,1
10157,1,unknown,married,unknown,no,1242,no,no,telephone,31,jul,74,15,-1,0,unknown,1
10158,1,admin.,single,secondary,no,2852,no,no,cellular,5,feb,415,1,-1,0,unknown,1
10159,1,technician,married,unknown,no,3000,yes,no,cellular,13,nov,249,1,95,4,failure,1
10160,1,technician,divorced,secondary,no,130,no,no,cellular,21,nov,88,4,-1,0,unknown,1
10161,1,management,single,tertiary,no,1021,yes,no,cellular,9,feb,85,3,-1,0,unknown,1
10162,1,management,married,tertiary,no,241,no,yes,cellular,22,jul,81,1,-1,0,unknown,1
10163,1,management,married,tertiary,no,3804,no,no,telephone,21,nov,65,2,-1,0,unknown,1
10164,1,management,married,tertiary,no,410,no,no,cellular,12,aug,283,2,-1,0,unknown,1
10165,1,services,married,primary,no,8411,yes,no,unknown,29,may,485,2,-1,0,unknown,1
10166,1,blue-collar,married,primary,no,130,yes,yes,unknown,9,may,212,1,-1,0,unknown,1
10167,1,technician,divorced,secondary,no,105,no,no,cellular,22,aug,84,2,-1,0,unknown,1
10168,1,blue-collar,married,secondary,no,5605,yes,no,unknown,12,jun,97,3,-1,0,unknown,1
10169,1,blue-collar,single,secondary,no,132,yes,no,cellular,20,apr,151,5,-1,0,unknown,1
10170,1,admin.,single,secondary,no,1289,no,no,cellular,8,jul,324,4,-1,0,unknown,1
10171,1,self-employed,married,primary,no,-1024,yes,no,cellular,28,jul,134,3,-1,0,unknown,1
10172,1,management,married,tertiary,no,639,yes,no,cellular,21,jul,467,1,-1,0,unknown,1
10173,1,management,married,tertiary,no,0,yes,no,cellular,7,may,140,1,-1,0,unknown,1
10174,1,admin.,married,secondary,yes,-315,yes,no,cellular,23,jul,56,14,-1,0,unknown,1
10175,1,services,married,secondary,no,-184,no,no,cellular,18,nov,95,2,-1,0,unknown,1
10176,1,management,married,tertiary,no,416,no,no,cellular,10,aug,125,1,98,3,failure,1
10177,1,blue-collar,married,secondary,no,2041,yes,yes,unknown,21,may,290,2,-1,0,unknown,1
10178,1,management,married,tertiary,no,2387,yes,yes,unknown,5,may,238,2,-1,0,unknown,1
10179,1,blue-collar,married,primary,no,4415,yes,no,unknown,20,may,470,3,-1,0,unknown,1
10180,1,blue-collar,married,secondary,no,-290,yes,no,cellular,17,apr,668,1,-1,0,unknown,1
10181,1,admin.,married,secondary,no,264,yes,no,unknown,15,may,122,1,-1,0,unknown,1
10182,1,services,divorced,secondary,no,-191,no,yes,cellular,23,jul,48,1,-1,0,unknown,1
10183,1,entrepreneur,single,secondary,no,69,no,no,cellular,8,jul,125,1,-1,0,unknown,1
10184,1,admin.,single,secondary,no,1,yes,yes,cellular,20,apr,74,1,154,1,failure,1
10185,1,admin.,single,secondary,no,218,yes,no,unknown,12,may,164,2,-1,0,unknown,1
10186,1,technician,married,secondary,no,561,no,no,cellular,7,jul,451,7,-1,0,unknown,1
10187,1,admin.,married,secondary,no,1125,no,no,cellular,21,jul,200,8,-1,0,unknown,1
10188,1,management,single,tertiary,no,258,yes,no,cellular,28,jan,121,1,-1,0,unknown,1
10189,1,student,single,secondary,no,550,yes,no,telephone,14,may,8,5,-1,0,unknown,1
10190,1,blue-collar,married,secondary,no,641,yes,no,unknown,6,jun,147,3,-1,0,unknown,1
10191,1,services,married,secondary,no,279,yes,no,unknown,5,may,593,1,-1,0,unknown,1
10192,1,self-employed,married,unknown,no,0,yes,no,cellular,18,jul,468,3,-1,0,unknown,1
10193,1,blue-collar,married,secondary,no,514,yes,yes,unknown,4,jun,211,2,-1,0,unknown,1
10194,1,housemaid,married,secondary,no,258,no,no,telephone,28,jan,48,1,-1,0,unknown,1
10195,1,blue-collar,married,secondary,no,133,yes,no,unknown,9,may,234,1,-1,0,unknown,1
10196,1,services,married,secondary,no,-391,yes,no,unknown,26,may,368,2,-1,0,unknown,1
10197,1,management,single,tertiary,no,697,no,no,cellular,22,may,1366,1,-1,0,unknown,2
10198,1,management,married,tertiary,no,7629,yes,no,unknown,27,may,77,5,-1,0,unknown,1
10199,1,technician,married,secondary,no,3,yes,no,cellular,14,jul,168,3,-1,0,unknown,1
10200,1,blue-collar,married,secondary,no,-207,yes,no,cellular,25,jul,400,3,-1,0,unknown,1
10201,1,blue-collar,married,secondary,no,3697,yes,yes,cellular,21,nov,702,2,-1,0,unknown,1
10202,1,blue-collar,married,secondary,no,360,yes,no,telephone,4,feb,128,2,-1,0,unknown,1
10203,1,management,married,tertiary,no,-24,no,no,cellular,18,nov,95,1,110,1,other,1
10204,1,housemaid,married,primary,no,522,no,yes,cellular,28,jul,327,4,-1,0,unknown,1
10205,1,admin.,married,secondary,no,0,no,no,telephone,18,aug,98,2,-1,0,unknown,1
10206,1,admin.,married,secondary,no,753,yes,no,unknown,4,jun,29,1,-1,0,unknown,1
10207,1,unemployed,single,tertiary,no,3994,no,no,cellular,30,apr,198,1,86,2,success,1
10208,1,admin.,single,secondary,no,658,no,no,cellular,31,jul,202,2,-1,0,unknown,1
10209,1,admin.,single,secondary,no,108,no,yes,cellular,8,jul,461,2,-1,0,unknown,1
10210,1,blue-collar,single,primary,no,1711,yes,no,cellular,13,may,1106,3,352,17,other,1
10211,1,management,married,tertiary,no,5290,no,no,cellular,28,jan,195,1,-1,0,unknown,1
10212,1,technician,married,secondary,no,1420,yes,no,cellular,19,nov,200,1,-1,0,unknown,1
10213,1,admin.,married,secondary,no,3442,yes,no,cellular,2,apr,314,1,-1,0,unknown,1
10214,1,management,single,tertiary,no,296,no,no,unknown,17,apr,178,2,-1,0,unknown,2
10215,1,management,married,tertiary,no,432,no,no,cellular,12,jan,123,1,194,1,other,1
10216,1,admin.,single,secondary,no,631,no,no,cellular,29,jul,75,1,-1,0,unknown,1
10217,1,blue-collar,married,secondary,no,237,yes,yes,cellular,14,may,380,2,364,4,other,1
10218,1,blue-collar,married,secondary,no,209,yes,yes,cellular,7,may,1912,1,-1,0,unknown,2
10219,1,blue-collar,single,secondary,no,2983,yes,no,cellular,4,may,344,4,356,1,failure,1
10220,1,admin.,single,secondary,no,1058,yes,no,unknown,4,jun,91,1,-1,0,unknown,1
10221,1,management,married,tertiary,no,0,yes,no,unknown,29,may,244,3,-1,0,unknown,1
10222,1,blue-collar,married,secondary,no,154,no,no,cellular,4,feb,94,2,-1,0,unknown,1
10223,1,housemaid,married,secondary,no,8279,no,no,telephone,28,jan,124,1,-1,0,unknown,1
10224,1,blue-collar,married,primary,no,116,yes,no,cellular,12,may,204,5,371,1,failure,1
10225,1,blue-collar,divorced,tertiary,no,392,yes,no,cellular,15,may,14,2,365,2,failure,1
10226,1,blue-collar,married,secondary,no,7576,yes,no,unknown,4,jun,27,1,-1,0,unknown,1
10227,1,services,single,tertiary,no,-583,yes,no,unknown,18,jun,124,6,-1,0,unknown,1
10228,1,blue-collar,single,unknown,no,86,yes,no,telephone,29,jan,194,4,251,6,other,1
10229,1,technician,married,tertiary,no,220,no,no,cellular,21,aug,183,3,-1,0,unknown,1
10230,1,blue-collar,married,unknown,no,435,yes,no,unknown,13,may,95,2,-1,0,unknown,1
10231,1,management,married,tertiary,no,196,no,no,cellular,10,feb,114,1,-1,0,unknown,2
10232,1,entrepreneur,married,secondary,no,-823,yes,no,unknown,9,jun,543,2,-1,0,unknown,1
10233,1,management,single,tertiary,no,-315,yes,no,cellular,12,aug,117,2,-1,0,unknown,1
10234,1,management,married,tertiary,no,4443,yes,no,unknown,14,may,466,1,-1,0,unknown,1
10235,1,management,single,tertiary,no,1644,no,no,cellular,12,oct,133,2,105,11,success,1
10236,1,blue-collar,married,primary,no,-116,yes,no,cellular,13,may,323,3,346,1,failure,1
10237,1,services,married,secondary,no,192,no,no,cellular,5,feb,148,1,-1,0,unknown,1
10238,0,retired,married,tertiary,no,1652,no,no,telephone,16,sep,278,4,94,4,other,1
10239,1,self-employed,married,tertiary,no,3421,no,no,cellular,5,aug,164,1,-1,0,unknown,1
10240,1,self-employed,married,secondary,no,484,no,no,cellular,29,jan,207,1,-1,0,unknown,1
10241,1,self-employed,married,secondary,no,1088,no,no,cellular,29,aug,62,2,-1,0,unknown,1
10242,1,technician,married,secondary,no,-788,yes,no,unknown,27,may,62,2,-1,0,unknown,1
10243,1,blue-collar,married,primary,no,8558,yes,no,unknown,15,may,175,1,-1,0,unknown,1
10244,1,entrepreneur,married,secondary,no,1716,no,no,cellular,6,aug,338,2,-1,0,unknown,1
10245,1,services,married,secondary,no,-146,yes,no,cellular,15,may,101,1,-1,0,unknown,1
10246,1,self-employed,single,tertiary,no,1651,yes,yes,cellular,25,jul,397,2,-1,0,unknown,1
10247,1,technician,single,secondary,yes,-15,no,no,unknown,12,jun,452,3,-1,0,unknown,1
10248,1,management,married,primary,no,97,yes,no,unknown,7,may,67,3,-1,0,unknown,1
10249,1,blue-collar,single,tertiary,no,628,yes,no,cellular,20,apr,179,1,328,1,other,1
10250,1,retired,married,tertiary,no,1381,no,yes,unknown,12,jun,399,1,-1,0,unknown,1
10251,1,management,married,tertiary,no,1016,yes,yes,cellular,31,jul,78,3,-1,0,unknown,1
10252,1,admin.,single,tertiary,no,1328,no,yes,cellular,11,aug,148,1,-1,0,unknown,1
10253,1,admin.,married,secondary,no,4116,yes,no,unknown,29,may,355,1,-1,0,unknown,1
10254,1,management,married,tertiary,no,583,no,no,unknown,14,may,135,1,-1,0,unknown,1
10255,1,management,single,tertiary,no,550,yes,no,cellular,29,jan,175,1,-1,0,unknown,1
10256,1,services,married,secondary,no,2576,yes,no,unknown,14,may,162,1,-1,0,unknown,1
10257,1,management,married,tertiary,no,23,yes,no,cellular,5,may,219,2,169,3,failure,1
10258,1,management,married,tertiary,no,53552,no,no,cellular,19,feb,328,1,264,1,other,2
10259,1,admin.,married,secondary,no,0,yes,no,unknown,30,jun,113,4,-1,0,unknown,1
10260,1,student,single,tertiary,no,260,yes,no,cellular,7,may,409,2,-1,0,unknown,1
10261,1,management,married,tertiary,no,3151,no,no,cellular,20,nov,9,6,-1,0,unknown,1
10262,1,management,married,tertiary,no,1536,yes,no,unknown,6,nov,60,1,106,6,success,2
10263,1,management,married,tertiary,no,19924,no,no,cellular,21,nov,96,2,-1,0,unknown,1
10264,0,student,single,tertiary,no,655,no,no,cellular,8,feb,465,1,-1,0,unknown,2
10265,1,admin.,married,secondary,no,1514,no,yes,cellular,20,nov,245,2,-1,0,unknown,1
10266,1,admin.,divorced,unknown,no,682,yes,no,cellular,11,may,343,1,-1,0,unknown,1
10267,1,retired,divorced,primary,no,5432,no,no,cellular,30,jul,132,3,-1,0,unknown,1
10268,1,management,single,tertiary,no,12886,yes,no,cellular,20,nov,157,1,-1,0,unknown,1
10269,1,admin.,married,secondary,no,-944,no,yes,cellular,31,jul,255,2,-1,0,unknown,1
10270,1,admin.,married,secondary,no,1507,yes,no,unknown,6,jun,22,18,-1,0,unknown,1
10271,1,management,married,tertiary,no,0,no,no,cellular,20,aug,117,4,-1,0,unknown,1
10272,1,retired,married,secondary,no,0,no,no,cellular,27,aug,145,3,-1,0,unknown,1
10273,1,unemployed,married,tertiary,no,832,no,no,cellular,11,aug,287,1,93,6,success,2
10274,1,blue-collar,divorced,primary,no,222,yes,no,cellular,16,apr,1164,1,330,4,other,1
10275,1,management,married,tertiary,no,364,yes,no,unknown,28,may,54,3,-1,0,unknown,1
10276,1,management,married,tertiary,no,7382,no,no,cellular,10,mar,96,2,-1,0,unknown,1
10277,1,entrepreneur,married,tertiary,no,28,yes,no,cellular,2,jun,616,3,-1,0,unknown,1
10278,1,blue-collar,married,primary,no,1564,no,no,unknown,9,jun,65,1,-1,0,unknown,1
10279,1,admin.,married,secondary,no,10888,no,no,unknown,9,jun,164,2,-1,0,unknown,1
10280,1,blue-collar,married,primary,no,270,yes,no,unknown,29,may,123,2,-1,0,unknown,1
10281,1,management,divorced,tertiary,no,1063,yes,no,cellular,21,oct,374,2,93,6,failure,1
10282,1,entrepreneur,single,tertiary,no,639,no,no,cellular,22,aug,166,2,-1,0,unknown,1
10283,1,retired,divorced,secondary,no,-684,yes,yes,cellular,6,feb,92,3,-1,0,unknown,1
10284,1,admin.,married,secondary,no,-38,yes,no,unknown,27,may,262,2,-1,0,unknown,1
10285,1,blue-collar,married,secondary,no,-100,no,no,cellular,29,jul,329,2,-1,0,unknown,1
10286,1,services,married,secondary,no,83,yes,no,unknown,23,may,66,1,-1,0,unknown,1
10287,1,retired,married,unknown,no,2330,yes,no,cellular,30,jul,124,4,-1,0,unknown,1
10288,1,admin.,single,secondary,no,230,yes,no,cellular,12,nov,153,1,165,3,success,2
10289,1,technician,married,secondary,no,2937,no,no,cellular,18,feb,272,4,-1,0,unknown,2
10290,1,technician,married,secondary,no,132,no,no,cellular,27,may,594,3,89,1,other,2
10291,1,management,married,tertiary,no,0,no,no,cellular,17,nov,140,1,-1,0,unknown,1
10292,1,technician,married,secondary,no,10065,no,yes,cellular,7,aug,103,4,-1,0,unknown,1
10293,1,admin.,single,secondary,no,193,yes,no,unknown,6,may,121,1,-1,0,unknown,1
10294,1,services,divorced,secondary,no,1317,yes,yes,unknown,8,may,54,1,-1,0,unknown,1
10295,1,admin.,married,secondary,no,151,yes,no,telephone,8,apr,509,3,-1,0,unknown,1
10296,1,blue-collar,single,secondary,no,473,no,no,unknown,13,nov,249,1,95,2,success,2
10297,1,management,single,tertiary,no,494,no,no,cellular,22,aug,132,3,-1,0,unknown,1
10298,1,technician,married,tertiary,no,351,no,no,cellular,26,aug,98,6,-1,0,unknown,1
10299,1,management,married,tertiary,no,651,yes,no,cellular,4,mar,101,4,-1,0,unknown,2
10300,1,management,single,tertiary,no,67,yes,no,cellular,2,feb,143,1,258,1,failure,1
10301,1,blue-collar,married,secondary,no,552,yes,no,telephone,29,jan,265,1,247,5,failure,1
10302,1,management,single,tertiary,no,0,yes,no,unknown,23,may,224,3,-1,0,unknown,1
10303,1,services,married,tertiary,no,88,no,no,cellular,17,nov,266,1,-1,0,unknown,1
10304,1,self-employed,married,secondary,no,1274,yes,no,unknown,23,may,185,7,-1,0,unknown,1
10305,1,services,married,secondary,no,767,yes,yes,cellular,11,may,94,2,-1,0,unknown,1
10306,1,entrepreneur,married,tertiary,no,0,yes,yes,cellular,22,jul,51,1,-1,0,unknown,1
10307,1,management,married,secondary,no,1367,yes,no,cellular,12,aug,243,6,-1,0,unknown,1
10308,1,technician,single,secondary,no,353,yes,no,unknown,5,jun,64,2,-1,0,unknown,1
10309,1,management,married,tertiary,no,15258,no,no,cellular,12,aug,63,9,-1,0,unknown,1
10310,1,admin.,married,tertiary,no,882,yes,no,cellular,5,feb,373,1,-1,0,unknown,1
10311,1,admin.,married,secondary,no,3513,yes,no,unknown,6,jun,60,14,-1,0,unknown,1
10312,1,technician,single,secondary,no,-523,yes,no,cellular,18,may,519,2,-1,0,unknown,1
10313,1,blue-collar,single,primary,no,818,no,no,unknown,16,jun,63,1,-1,0,unknown,1
10314,1,retired,married,primary,no,219,yes,no,cellular,31,jul,200,8,-1,0,unknown,1
10315,1,blue-collar,married,primary,no,1258,yes,no,cellular,12,may,187,1,-1,0,unknown,1
10316,1,housemaid,married,primary,no,226,yes,no,cellular,5,aug,152,2,-1,0,unknown,1
10317,1,management,married,tertiary,no,36,yes,no,cellular,13,may,36,1,371,1,failure,1
10318,1,blue-collar,married,primary,no,369,yes,yes,unknown,26,may,169,2,-1,0,unknown,1
10319,1,services,married,secondary,no,578,yes,yes,cellular,21,nov,429,1,182,1,failure,1
10320,1,management,single,tertiary,no,494,yes,no,cellular,8,aug,377,2,-1,0,unknown,1
10321,1,blue-collar,divorced,primary,no,169,yes,no,unknown,13,may,119,1,-1,0,unknown,1
10322,1,management,married,tertiary,no,505,yes,no,cellular,21,nov,98,4,-1,0,unknown,1
10323,1,management,married,tertiary,no,1990,yes,no,cellular,8,may,499,4,353,2,other,1
10324,0,retired,divorced,primary,no,761,no,no,cellular,27,apr,227,2,-1,0,unknown,1
10325,1,blue-collar,divorced,secondary,no,0,yes,no,unknown,13,may,615,1,-1,0,unknown,1
10326,1,unemployed,single,tertiary,no,622,no,no,cellular,15,nov,768,1,-1,0,unknown,2
10327,1,management,married,tertiary,no,20,yes,no,telephone,16,jul,64,2,-1,0,unknown,1
10328,1,technician,divorced,secondary,no,6102,no,no,cellular,14,aug,777,12,-1,0,unknown,2
10329,1,entrepreneur,married,primary,no,944,yes,yes,cellular,21,nov,48,4,-1,0,unknown,1
10330,1,services,married,secondary,no,2080,yes,no,unknown,3,jun,185,7,-1,0,unknown,1
10331,1,blue-collar,single,unknown,no,45,yes,no,cellular,13,may,145,1,370,1,failure,1
10332,1,blue-collar,married,secondary,no,1003,no,yes,telephone,17,jul,24,1,-1,0,unknown,1
10333,1,management,married,secondary,no,2837,yes,no,unknown,2,jun,274,1,-1,0,unknown,1
10334,1,unemployed,married,tertiary,no,4994,yes,yes,unknown,21,may,118,2,-1,0,unknown,1
10335,1,blue-collar,married,primary,no,412,yes,yes,cellular,17,apr,405,1,295,2,failure,1
10336,1,retired,married,secondary,no,1468,no,no,cellular,13,aug,107,2,-1,0,unknown,1
10337,1,management,single,tertiary,no,316,no,no,cellular,19,aug,59,6,-1,0,unknown,1
10338,1,services,married,secondary,no,112,yes,no,cellular,12,may,267,1,-1,0,unknown,1
10339,1,technician,married,secondary,no,0,no,no,cellular,20,aug,309,6,-1,0,unknown,1
10340,1,management,single,tertiary,no,567,no,yes,cellular,16,jun,204,2,-1,0,unknown,1
10341,1,blue-collar,married,primary,no,5222,yes,no,cellular,20,nov,410,2,177,6,other,1
10342,1,blue-collar,married,secondary,no,-320,no,yes,cellular,3,feb,198,2,355,2,failure,1
10343,1,management,divorced,tertiary,no,68,no,no,cellular,26,aug,377,9,-1,0,unknown,1
10344,1,management,married,tertiary,no,1174,yes,no,unknown,8,may,67,1,-1,0,unknown,1
10345,1,blue-collar,single,secondary,no,702,no,no,unknown,6,jun,103,1,-1,0,unknown,1
10346,1,blue-collar,divorced,primary,no,1595,yes,no,cellular,20,nov,281,2,-1,0,unknown,1
10347,1,management,married,primary,no,4724,yes,no,unknown,28,may,62,1,-1,0,unknown,1
10348,1,admin.,single,secondary,no,41,yes,no,unknown,6,jun,103,1,-1,0,unknown,1
10349,1,housemaid,single,primary,no,303,no,no,cellular,25,sep,112,1,-1,0,unknown,1
10350,1,technician,married,tertiary,no,2551,yes,no,unknown,8,may,197,1,-1,0,unknown,1
10351,1,services,single,secondary,no,287,yes,no,cellular,10,jul,328,1,-1,0,unknown,1
10352,1,technician,single,secondary,no,1577,yes,no,cellular,28,aug,60,1,-1,0,unknown,1
10353,1,blue-collar,married,primary,no,1056,yes,yes,cellular,11,may,543,1,371,2,failure,1
10354,1,blue-collar,married,primary,no,163,no,no,unknown,18,jun,84,1,-1,0,unknown,1
10355,1,blue-collar,married,secondary,no,7615,yes,no,unknown,19,may,125,2,-1,0,unknown,1
10356,0,student,single,secondary,no,1215,no,no,cellular,3,mar,59,1,-1,0,unknown,1
10357,1,technician,single,tertiary,no,40,no,no,cellular,21,aug,1292,4,-1,0,unknown,2
10358,1,housemaid,married,primary,no,271,no,yes,cellular,4,feb,68,1,-1,0,unknown,1
10359,1,management,married,tertiary,yes,-359,no,yes,cellular,21,aug,255,1,-1,0,unknown,1
10360,1,management,single,tertiary,no,1140,yes,yes,cellular,30,jan,485,1,-1,0,unknown,1
10361,1,management,single,unknown,no,7384,no,no,cellular,30,apr,144,9,-1,0,unknown,1
10362,1,retired,married,primary,no,109,yes,no,telephone,8,may,77,1,-1,0,unknown,1
10363,1,services,married,secondary,no,11,no,no,cellular,2,feb,94,1,-1,0,unknown,1
10364,1,management,single,tertiary,no,5315,yes,no,cellular,19,nov,590,3,-1,0,unknown,1
10365,1,management,married,tertiary,no,3043,no,no,cellular,31,jul,60,10,-1,0,unknown,1
10366,1,technician,single,secondary,no,688,no,no,cellular,2,feb,271,2,-1,0,unknown,1
10367,1,admin.,single,tertiary,no,174,yes,no,cellular,5,may,100,1,-1,0,unknown,1
10368,1,admin.,married,secondary,no,-18,yes,no,cellular,17,apr,365,2,316,2,failure,1
10369,1,management,married,tertiary,no,159,yes,no,cellular,21,nov,65,1,127,27,failure,1
