sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,two_year_recid
Male,51,Greater than 45,African-American,0,0,0,1,M,0
Male,22,Less than 25,Caucasian,0,0,0,0,M,0
Male,29,25 - 45,African-American,0,0,0,1,F,0
Male,40,25 - 45,Caucasian,0,0,0,8,F,1
Male,23,Less than 25,African-American,0,2,1,3,F,1
Male,29,25 - 45,Caucasian,0,0,1,1,F,1
Female,38,25 - 45,Caucasian,0,0,0,0,M,0
Male,34,25 - 45,African-American,0,0,0,1,F,1
Male,55,Greater than 45,Caucasian,0,0,0,3,M,0
Male,29,25 - 45,Hispanic,0,0,0,1,M,1
Male,56,Greater than 45,Caucasian,0,0,0,3,F,0
Male,38,25 - 45,African-American,1,0,0,6,F,1
Male,33,25 - 45,Caucasian,0,0,0,1,F,1
Male,39,25 - 45,Caucasian,0,0,0,6,F,1
Male,28,25 - 45,African-American,0,0,0,0,F,0
Male,39,25 - 45,Caucasian,0,0,0,9,F,1
Male,37,25 - 45,Caucasian,0,0,0,6,F,1
Male,37,25 - 45,Other,0,0,0,1,F,0
Male,38,25 - 45,Caucasian,0,0,0,3,M,1
Male,29,25 - 45,African-American,0,0,0,1,F,1
Male,21,Less than 25,African-American,0,0,1,0,F,0
Male,39,25 - 45,African-American,0,0,0,8,F,0
Male,53,25 - 45,Caucasian,0,0,0,0,F,0
Male,28,25 - 45,Caucasian,0,1,1,3,M,0
Female,22,Greater than 45,Caucasian,0,0,0,0,M,0
Male,41,Greater than 45,Hispanic,0,0,0,3,F,0
Male,53,Greater than 45,Caucasian,0,0,0,0,M,0
Male,23,Less than 25,African-American,0,0,0,0,F,1
Male,23,25 - 45,Hispanic,0,0,0,5,F,1
Female,40,25 - 45,African-American,0,0,0,0,F,1
Male,52,Greater than 45,Caucasian,0,0,0,1,F,0
Male,27,25 - 45,African-American,0,0,0,1,M,0
Male,22,25 - 45,Caucasian,0,0,0,0,M,0
Male,51,Greater than 45,African-American,0,0,0,0,F,1
Male,29,25 - 45,Hispanic,0,0,0,1,F,1
Male,29,25 - 45,Hispanic,0,0,0,5,F,0
Male,53,25 - 45,Other,0,0,0,3,F,0
Male,51,25 - 45,Caucasian,0,0,0,0,F,0
Male,51,Greater than 45,African-American,0,0,0,1,F,1
Male,53,Greater than 45,African-American,0,0,0,1,F,1
Male,47,25 - 45,African-American,0,0,0,0,M,0
Male,33,25 - 45,African-American,0,0,0,1,F,1
Female,48,25 - 45,Caucasian,0,0,0,0,M,0
Male,53,25 - 45,Hispanic,0,0,0,1,M,0
Male,52,25 - 45,African-American,0,0,0,8,F,0
Male,34,25 - 45,Caucasian,0,0,0,0,F,0
Male,51,Greater than 45,Caucasian,0,0,0,21,F,0
Male,55,Greater than 45,Caucasian,0,0,0,5,F,0
Male,38,25 - 45,Caucasian,0,0,0,1,F,0
Male,49,Greater than 45,African-American,0,0,0,6,F,0
Male,23,25 - 45,African-American,0,0,0,6,M,1
Male,39,25 - 45,Caucasian,0,0,0,1,M,0
Female,43,25 - 45,Caucasian,0,0,0,0,F,1
Male,23,25 - 45,Caucasian,0,0,0,3,F,0
Male,38,25 - 45,Other,0,0,0,1,F,0
Male,37,25 - 45,African-American,0,0,0,3,M,0
Male,29,25 - 45,African-American,0,0,0,3,M,0
Male,29,25 - 45,Caucasian,0,1,0,8,F,1
Male,29,25 - 45,African-American,0,0,0,5,M,0
Male,48,Greater than 45,Caucasian,0,0,0,1,M,0
Male,48,25 - 45,Caucasian,0,0,0,1,F,0
Male,29,25 - 45,African-American,0,0,0,15,F,1
Male,29,25 - 45,Caucasian,0,1,0,9,F,1
Male,28,25 - 45,African-American,0,1,1,1,F,1
Male,28,25 - 45,Caucasian,0,0,0,1,F,1
Male,38,25 - 45,African-American,0,0,0,5,F,1
Male,53,25 - 45,Other,0,0,0,3,M,0
Male,36,Greater than 45,Caucasian,0,0,0,3,F,0
Male,52,Greater than 45,African-American,0,0,0,24,F,1
Female,34,25 - 45,African-American,0,0,0,0,M,0
Female,38,25 - 45,Hispanic,0,0,0,1,F,1
Male,28,25 - 45,Caucasian,0,1,0,3,M,1
Male,39,25 - 45,African-American,0,0,0,9,F,1
Male,21,Less than 25,African-American,1,0,0,1,F,1
Male,22,Less than 25,Caucasian,0,2,1,8,F,1
Male,29,25 - 45,Caucasian,0,0,0,5,F,1
Male,23,25 - 45,Caucasian,0,0,0,1,M,0
Male,22,Less than 25,African-American,0,2,2,5,F,1
Male,47,Greater than 45,African-American,0,0,0,1,F,1
Male,38,25 - 45,African-American,0,0,0,9,F,1
Male,27,25 - 45,Caucasian,0,0,0,0,F,0
Male,28,25 - 45,Caucasian,0,0,0,3,M,1
Male,38,25 - 45,Caucasian,0,0,0,6,F,0
Male,23,25 - 45,Caucasian,0,0,0,8,F,1
Male,28,25 - 45,African-American,0,0,0,1,M,0
Male,21,25 - 45,Caucasian,0,1,1,1,F,1
Male,50,25 - 45,Caucasian,0,0,0,1,F,0
Male,29,25 - 45,Caucasian,0,2,0,10,F,1
Male,48,Greater than 45,African-American,0,0,0,3,F,1
Male,27,25 - 45,Caucasian,0,1,1,3,F,1
Male,54,Greater than 45,African-American,0,0,0,1,F,0
Male,23,Less than 25,Caucasian,0,0,0,3,F,1
Male,22,Less than 25,African-American,0,0,0,5,F,1
Male,38,25 - 45,African-American,0,0,0,1,M,0
Male,23,25 - 45,Hispanic,0,0,0,1,F,0
Male,52,25 - 45,African-American,0,0,0,3,F,1
Male,39,25 - 45,African-American,0,0,0,3,F,0
Male,45,25 - 45,Caucasian,0,0,0,0,M,0
Male,34,25 - 45,Caucasian,0,0,0,3,F,0
Male,51,Greater than 45,Hispanic,0,0,0,1,F,0
Male,22,Less than 25,Caucasian,0,0,0,1,M,0
Male,53,Greater than 45,African-American,0,0,0,3,F,0
Male,29,25 - 45,African-American,0,2,1,14,F,1
Male,46,25 - 45,Caucasian,0,0,0,3,M,1
Female,54,Greater than 45,Caucasian,0,0,0,14,F,0
Male,21,Less than 25,African-American,1,0,0,5,F,1
Male,39,25 - 45,Hispanic,0,0,0,0,F,0
Male,36,25 - 45,Hispanic,0,0,0,0,F,0
Male,27,25 - 45,Hispanic,0,0,0,1,F,1
Male,37,25 - 45,Other,0,0,0,0,M,0
Male,29,25 - 45,African-American,0,1,0,5,F,1
Male,30,25 - 45,Caucasian,0,0,0,3,F,0
Male,33,25 - 45,Caucasian,0,0,0,3,F,1
Male,55,Greater than 45,Caucasian,0,0,0,1,F,0
Male,52,Greater than 45,Caucasian,0,0,0,20,F,0
Male,30,25 - 45,African-American,0,1,0,3,F,1
Male,54,Greater than 45,African-American,0,0,0,20,M,1
Male,39,25 - 45,African-American,0,0,0,0,F,0
Male,37,25 - 45,African-American,0,0,0,0,M,0
Female,33,25 - 45,African-American,0,0,0,1,F,0
Male,52,Greater than 45,Caucasian,0,0,0,1,F,1
Female,23,25 - 45,African-American,0,0,0,3,F,1
Male,53,25 - 45,Caucasian,0,0,0,15,F,1
Male,34,25 - 45,African-American,0,0,0,3,F,0
Male,23,25 - 45,Caucasian,0,0,1,3,F,1
Male,49,Greater than 45,Caucasian,0,0,0,0,F,0
Male,24,25 - 45,Caucasian,0,0,0,6,F,1
Male,22,Less than 25,Caucasian,0,0,0,0,F,1
Male,49,Greater than 45,African-American,0,0,0,1,F,0
Male,47,Greater than 45,African-American,0,0,0,0,F,0
Male,25,25 - 45,African-American,0,1,0,3,F,1
Male,29,25 - 45,Hispanic,0,0,0,0,M,1
Male,48,Greater than 45,African-American,0,0,0,1,F,1
Male,51,Greater than 45,African-American,0,0,0,0,M,1
Male,39,25 - 45,African-American,0,0,0,1,M,1
Male,50,25 - 45,African-American,0,0,0,3,M,1
Male,23,Less than 25,African-American,0,0,0,5,F,1
Male,54,25 - 45,African-American,0,0,0,14,F,0
Male,33,25 - 45,Caucasian,0,0,0,0,M,0
Male,39,25 - 45,Caucasian,0,0,0,3,M,1
Male,22,Less than 25,African-American,0,0,0,5,F,0
Male,49,Greater than 45,African-American,0,0,0,1,F,1
Male,48,25 - 45,Caucasian,0,0,0,8,F,1
Male,57,Greater than 45,Caucasian,0,0,0,5,M,0
Male,55,Greater than 45,African-American,0,0,0,14,F,0
Male,29,25 - 45,African-American,0,0,0,9,F,0
Male,51,Greater than 45,Caucasian,0,0,0,6,F,0
Male,51,Less than 25,Caucasian,0,0,0,0,F,0
Male,29,25 - 45,Caucasian,0,1,2,3,M,1
Male,48,Greater than 45,African-American,0,0,0,1,F,0
Female,37,25 - 45,Caucasian,0,0,0,3,F,0
Male,53,Greater than 45,Caucasian,0,0,0,6,F,0
Male,39,25 - 45,Hispanic,0,0,0,5,F,0
Male,51,25 - 45,Caucasian,0,0,0,0,M,1
Male,24,Less than 25,Caucasian,0,0,0,5,F,1
Male,52,Greater than 45,Hispanic,0,0,0,6,F,0
Male,38,25 - 45,African-American,0,0,0,0,M,1
Male,51,Greater than 45,African-American,0,0,0,6,F,1
Male,37,25 - 45,African-American,0,0,0,14,F,1
Male,24,25 - 45,African-American,0,0,0,3,F,1
Male,23,25 - 45,African-American,0,0,0,5,F,1
Female,38,Greater than 45,Caucasian,0,0,0,0,M,0
Male,28,25 - 45,African-American,0,0,0,3,F,1
Male,54,Greater than 45,Caucasian,0,0,0,0,M,0
Male,28,25 - 45,African-American,0,1,0,3,F,1
Male,48,25 - 45,Caucasian,0,0,0,5,F,1
Male,29,25 - 45,African-American,0,1,0,6,F,1
Male,23,Less than 25,Caucasian,0,0,0,1,F,1
Male,20,Less than 25,African-American,0,0,1,1,F,1
Male,23,Less than 25,Hispanic,0,0,0,1,F,0
Male,38,25 - 45,Other,0,0,0,1,M,0
Female,39,Greater than 45,Caucasian,0,0,0,0,M,0
Male,32,25 - 45,Caucasian,0,0,0,0,F,1
Male,52,Greater than 45,Caucasian,0,0,0,3,F,0
Male,23,Less than 25,Other,0,0,0,6,F,1
Male,28,25 - 45,African-American,0,1,1,3,F,1
Male,38,25 - 45,African-American,0,0,0,6,F,1
Male,51,25 - 45,African-American,0,0,0,3,M,0
Male,29,25 - 45,African-American,0,0,0,19,M,1
Male,20,Less than 25,African-American,0,1,1,1,F,1
Male,43,25 - 45,Caucasian,0,0,0,0,M,0
Male,22,25 - 45,Hispanic,0,0,0,3,F,1
Male,22,Less than 25,African-American,0,0,1,5,F,1
Male,27,25 - 45,Hispanic,0,1,1,1,M,0
Female,23,Less than 25,Caucasian,0,0,0,1,F,0
Male,29,25 - 45,Caucasian,0,0,0,0,M,0
Male,50,Greater than 45,African-American,0,0,0,1,F,0
Male,54,25 - 45,Caucasian,0,0,0,0,F,0
Male,23,Less than 25,African-American,0,0,0,6,F,1
Male,24,25 - 45,African-American,0,0,0,12,F,1
Male,39,25 - 45,Hispanic,0,0,0,6,F,0
Male,24,Less than 25,African-American,0,0,1,7,F,1
Male,39,25 - 45,African-American,0,0,0,3,F,1
Male,51,25 - 45,African-American,0,0,0,3,F,0
Male,36,Greater than 45,Caucasian,0,0,0,1,M,0
Male,37,25 - 45,African-American,0,0,0,3,M,1
Male,38,25 - 45,African-American,0,0,0,0,M,0
Female,54,Greater than 45,Hispanic,0,0,0,0,M,0
Male,21,Less than 25,African-American,0,0,0,0,F,0
Male,53,Greater than 45,African-American,0,0,0,1,F,0
Male,33,25 - 45,Caucasian,0,0,0,0,M,1
Male,23,Less than 25,African-American,0,0,0,8,F,1
Male,52,25 - 45,African-American,0,0,0,0,F,0
Male,29,25 - 45,Hispanic,0,0,0,0,M,0
Male,45,25 - 45,African-American,0,0,0,1,M,0
Male,51,Greater than 45,Caucasian,0,0,0,1,F,0
Male,50,Greater than 45,Other,0,0,0,0,M,1
Male,50,Greater than 45,Hispanic,0,0,0,0,F,0
Male,50,25 - 45,Caucasian,0,0,0,0,F,0
Male,47,25 - 45,Caucasian,0,0,0,1,M,0
Male,24,25 - 45,Hispanic,0,0,0,1,F,0
Male,50,Greater than 45,Caucasian,0,0,0,1,F,0
Male,39,25 - 45,Hispanic,0,0,0,3,F,0
Male,29,25 - 45,African-American,0,1,1,9,F,1
Male,47,Greater than 45,African-American,0,0,0,6,F,0
Male,27,25 - 45,Caucasian,0,0,0,1,F,1
Female,55,Greater than 45,Caucasian,0,0,0,0,M,0
Male,29,25 - 45,African-American,0,0,0,0,F,0
Male,23,25 - 45,Hispanic,0,0,0,0,M,1
Male,53,25 - 45,Caucasian,0,0,0,6,F,1
Male,23,25 - 45,African-American,0,0,1,0,F,0
Male,52,Greater than 45,Caucasian,0,0,0,0,F,0
Male,23,Less than 25,African-American,0,0,1,1,F,1
Male,45,25 - 45,African-American,0,0,0,1,F,1
Male,38,25 - 45,Caucasian,0,0,0,12,F,1
Male,51,25 - 45,Caucasian,0,0,0,1,F,0
Male,52,Greater than 45,African-American,0,0,0,3,M,0
Male,28,25 - 45,African-American,0,2,0,8,F,1
Male,33,25 - 45,Hispanic,0,0,0,0,F,0
Male,23,Less than 25,Caucasian,0,0,0,0,M,0
Male,50,25 - 45,Caucasian,0,0,0,1,M,0
Male,50,Greater than 45,African-American,0,0,0,6,F,1
Female,46,25 - 45,Caucasian,0,0,0,0,M,0
Male,40,25 - 45,African-American,0,0,0,9,F,0
Male,39,25 - 45,Other,0,0,0,0,F,0
Female,34,25 - 45,African-American,0,0,0,1,F,0
Male,23,Less than 25,African-American,0,0,0,3,F,0
Male,23,25 - 45,Caucasian,0,0,1,5,F,1
Male,29,25 - 45,African-American,0,0,0,0,F,1
Male,49,25 - 45,African-American,0,0,0,13,F,1
Male,29,25 - 45,African-American,0,0,0,9,F,1
Male,24,25 - 45,African-American,0,0,0,5,M,0
Male,50,Greater than 45,Hispanic,0,0,0,0,M,0
Male,28,25 - 45,Caucasian,0,0,0,1,M,0
Male,46,25 - 45,Caucasian,0,0,0,3,F,0
Male,38,25 - 45,African-American,0,0,0,3,F,0
Male,46,25 - 45,Caucasian,0,0,0,6,F,0
Male,56,Greater than 45,Caucasian,0,0,0,1,F,0
Male,56,Greater than 45,Caucasian,0,0,0,5,F,0
Male,53,25 - 45,Hispanic,0,0,0,15,F,0
Male,47,Greater than 45,Caucasian,0,0,0,0,F,0
Female,39,25 - 45,African-American,0,0,0,5,F,1
Male,27,25 - 45,African-American,0,1,1,1,M,0
Female,22,Less than 25,African-American,0,0,0,0,F,0
Male,23,25 - 45,Caucasian,0,0,0,6,F,1
Male,23,25 - 45,Hispanic,0,0,0,1,M,1
Male,29,25 - 45,African-American,0,0,0,5,F,1
Male,30,25 - 45,African-American,0,0,0,1,F,0
Male,27,25 - 45,Caucasian,0,0,0,1,M,0
Male,27,25 - 45,Caucasian,0,0,1,1,F,0
Female,38,25 - 45,African-American,0,0,0,0,M,0
Male,37,25 - 45,Caucasian,0,0,0,1,F,1
Male,32,25 - 45,African-American,0,0,0,7,F,1
Male,21,Less than 25,African-American,0,0,0,3,F,1
Female,35,25 - 45,Hispanic,0,0,0,1,M,0
Male,49,Greater than 45,African-American,0,0,0,1,M,0
Male,37,25 - 45,African-American,0,0,0,3,F,1
Female,29,25 - 45,African-American,0,0,0,0,F,0
Male,34,25 - 45,African-American,0,0,0,6,F,0
Male,23,25 - 45,Caucasian,0,0,0,3,F,1
Male,38,25 - 45,Caucasian,0,0,0,5,F,1
Male,27,25 - 45,African-American,0,0,0,0,F,0
Male,35,25 - 45,Caucasian,0,0,0,3,F,0
Male,34,25 - 45,African-American,0,0,0,6,F,1
Male,39,25 - 45,African-American,0,0,0,13,F,0
Male,52,25 - 45,Caucasian,0,0,0,6,F,0
Male,37,25 - 45,African-American,0,0,0,3,F,0
Male,51,Greater than 45,African-American,0,0,0,3,M,0
Male,37,25 - 45,African-American,0,0,0,6,M,1
Male,47,25 - 45,African-American,0,0,0,6,F,1
Male,50,Less than 25,African-American,0,0,0,1,F,0
Male,34,25 - 45,Other,0,0,0,0,F,0
Male,28,25 - 45,African-American,0,0,0,3,M,1
Male,54,Greater than 45,Other,0,0,0,3,F,0
Male,24,25 - 45,Caucasian,0,0,1,1,F,0
Male,29,25 - 45,Caucasian,0,0,0,6,F,1
Male,34,25 - 45,African-American,0,0,0,14,F,1
Male,32,25 - 45,African-American,0,0,0,1,M,0
Female,23,Less than 25,African-American,0,0,0,1,F,1
Male,27,25 - 45,African-American,0,0,0,3,F,0
Male,50,Greater than 45,Caucasian,0,0,0,3,F,0
Male,37,25 - 45,Other,0,0,0,0,F,1
Male,36,Greater than 45,Caucasian,0,0,0,1,F,0
Male,52,25 - 45,African-American,0,0,0,6,M,0
Male,23,Less than 25,African-American,0,0,0,0,F,0
Male,23,25 - 45,African-American,0,1,1,1,F,0
Male,56,Greater than 45,Caucasian,0,0,0,12,F,0
Male,27,25 - 45,Caucasian,0,0,0,3,M,1
Male,21,Less than 25,African-American,0,0,0,1,F,0
Female,22,25 - 45,African-American,0,0,0,1,F,1
Male,24,25 - 45,African-American,0,0,0,5,F,1
Male,34,25 - 45,Caucasian,0,0,0,13,F,1
Male,51,25 - 45,Hispanic,0,0,0,1,M,0
Male,39,25 - 45,Caucasian,0,0,0,20,F,0
Female,38,25 - 45,African-American,0,0,0,3,F,1
Male,21,Less than 25,African-American,0,2,1,1,F,1
Female,38,25 - 45,African-American,0,0,0,20,F,1
Male,23,Less than 25,Caucasian,0,0,1,0,F,1
Male,23,25 - 45,African-American,0,0,0,3,F,0
Female,52,25 - 45,Caucasian,0,0,0,6,F,0
Male,53,25 - 45,Caucasian,0,0,0,9,F,0
Male,47,25 - 45,African-American,0,0,0,3,F,0
Male,38,25 - 45,African-American,0,0,0,1,F,0
Male,37,25 - 45,African-American,0,0,0,6,F,0
Male,23,Less than 25,African-American,1,3,1,5,F,1
Male,54,25 - 45,Caucasian,0,0,0,6,F,1
Male,48,25 - 45,Hispanic,0,0,0,3,F,0
Male,52,Greater than 45,African-American,0,0,0,9,F,0
Male,28,25 - 45,Hispanic,0,0,0,0,F,0
Male,53,25 - 45,African-American,0,0,0,3,F,0
Female,23,25 - 45,African-American,0,0,0,6,F,1
Male,33,25 - 45,African-American,0,0,0,6,F,1
Male,23,25 - 45,African-American,0,0,0,5,F,0
Male,38,25 - 45,Caucasian,0,0,0,0,F,1
Male,22,Less than 25,Caucasian,0,0,1,0,M,1
Male,26,25 - 45,African-American,0,0,0,0,M,0
Female,51,Greater than 45,Caucasian,0,0,0,0,F,0
Male,36,25 - 45,Caucasian,0,0,0,3,M,1
Male,39,25 - 45,African-American,0,0,0,1,M,0
Male,53,Greater than 45,African-American,0,0,0,6,F,0
Male,34,25 - 45,African-American,0,0,0,5,F,1
Male,57,Greater than 45,Caucasian,0,0,0,6,F,0
Male,23,Less than 25,African-American,0,0,0,3,F,1
Male,21,Less than 25,African-American,0,2,0,3,F,1
Male,40,Greater than 45,Caucasian,0,0,0,3,F,1
Male,38,25 - 45,African-American,0,0,0,6,F,0
Male,23,Less than 25,African-American,0,0,0,1,F,0
Male,45,25 - 45,African-American,0,0,0,0,F,0
Male,21,Less than 25,African-American,1,0,0,20,F,1
Female,45,25 - 45,African-American,0,0,0,0,F,0
Male,39,Greater than 45,African-American,0,0,0,1,F,0
Male,24,Less than 25,African-American,0,0,0,3,F,1
Male,34,25 - 45,Hispanic,0,0,0,1,F,0
Male,52,Greater than 45,African-American,0,0,0,1,F,0
Female,28,25 - 45,Caucasian,0,0,0,0,F,0
Male,53,Greater than 45,African-American,0,0,0,15,F,1
Male,51,Greater than 45,African-American,0,0,0,1,F,0
Male,29,25 - 45,African-American,0,0,0,20,F,1
Female,38,25 - 45,Caucasian,0,0,0,0,F,0
Male,37,25 - 45,Caucasian,0,0,0,3,F,1
Male,54,Greater than 45,African-American,0,0,0,14,F,0
Male,38,25 - 45,African-American,0,0,0,19,F,1
Male,23,25 - 45,African-American,0,1,0,6,F,1
Male,51,Greater than 45,Caucasian,0,0,0,19,F,0
Male,52,Greater than 45,African-American,0,0,0,1,F,1
Male,35,25 - 45,Hispanic,0,0,0,1,F,0
Male,24,25 - 45,Hispanic,0,0,0,1,F,1
Male,38,Greater than 45,African-American,0,0,0,3,F,0
Female,29,25 - 45,Other,0,0,0,1,F,1
Male,27,25 - 45,Caucasian,0,0,1,0,F,0
Male,52,Greater than 45,African-American,0,0,0,3,F,1
Male,23,25 - 45,Hispanic,0,0,0,1,F,1
Female,49,Less than 25,African-American,0,0,0,0,F,0
Male,22,Less than 25,African-American,0,0,0,0,F,1
Male,53,25 - 45,Caucasian,0,0,0,20,F,1
Male,47,25 - 45,Caucasian,0,0,0,0,F,0
Male,48,Greater than 45,African-American,0,0,0,0,M,1
Male,55,Greater than 45,Caucasian,0,0,0,9,F,0
Male,23,Less than 25,African-American,0,0,0,1,M,0
Female,38,25 - 45,African-American,0,0,0,1,F,0
Male,54,25 - 45,African-American,0,0,0,3,F,0
Male,27,25 - 45,African-American,1,0,1,9,F,1
Male,52,25 - 45,Caucasian,0,0,0,1,F,0
Male,52,25 - 45,African-American,0,0,0,1,F,0
Male,37,25 - 45,Caucasian,0,0,0,20,F,1
Male,52,Greater than 45,African-American,0,0,0,22,F,1
Male,23,25 - 45,Other,0,0,0,0,M,0
Female,34,25 - 45,Hispanic,0,0,0,1,M,0
Male,37,25 - 45,Caucasian,0,0,0,0,F,1
Female,23,25 - 45,Caucasian,0,0,0,3,F,1
Male,54,Greater than 45,Hispanic,0,0,0,0,M,0
Male,53,Greater than 45,African-American,0,0,0,3,F,1
Male,29,25 - 45,African-American,0,0,2,5,F,1
Female,50,25 - 45,Caucasian,0,0,0,0,M,0
Male,21,Less than 25,African-American,0,2,0,6,F,1
Male,37,25 - 45,Caucasian,0,0,0,21,F,1
Male,24,Less than 25,African-American,0,0,0,5,F,0
Male,22,Less than 25,African-American,0,3,0,12,M,1
Male,48,Less than 25,African-American,0,0,0,1,F,1
Male,28,25 - 45,African-American,0,0,0,6,F,1
Male,54,Greater than 45,African-American,0,0,0,6,F,1
Male,38,25 - 45,African-American,1,0,0,8,F,1
Male,46,Greater than 45,African-American,0,0,0,3,F,0
Male,24,25 - 45,Caucasian,0,0,0,0,F,0
Male,29,25 - 45,Caucasian,0,0,0,1,M,0
Female,29,25 - 45,Caucasian,0,0,0,1,F,1
Male,48,25 - 45,African-American,0,0,0,8,F,1
Male,47,Less than 25,African-American,0,0,0,0,F,1
Male,30,25 - 45,African-American,0,0,0,3,F,0
Male,38,25 - 45,African-American,0,0,0,6,M,1
Male,54,25 - 45,Hispanic,0,0,0,1,M,0
Female,56,Greater than 45,Caucasian,0,0,0,0,M,0
Male,55,25 - 45,African-American,0,0,0,13,F,1
Male,53,25 - 45,Caucasian,0,0,0,3,F,0
Male,27,25 - 45,African-American,0,0,0,6,F,1
Male,22,25 - 45,African-American,0,0,0,6,M,1
Male,29,25 - 45,African-American,0,2,2,14,F,1
Male,35,25 - 45,African-American,0,0,0,8,F,0
Male,34,25 - 45,African-American,0,0,0,0,F,1
Male,49,25 - 45,African-American,0,0,0,3,M,1
Male,22,25 - 45,Hispanic,0,0,0,1,M,1
Male,21,Less than 25,African-American,0,1,0,3,F,1
Male,32,25 - 45,Caucasian,0,0,0,1,F,1
Male,34,25 - 45,Caucasian,0,0,0,1,M,0
Male,47,25 - 45,Caucasian,0,0,0,1,F,1
Male,39,25 - 45,African-American,0,0,0,1,F,0
Female,50,Greater than 45,Caucasian,0,0,0,0,F,0
Male,20,Less than 25,African-American,0,0,0,0,M,0
Male,47,25 - 45,Caucasian,0,0,0,3,F,0
Male,23,Less than 25,African-American,0,1,0,3,F,1
Female,53,25 - 45,Hispanic,0,0,0,0,F,0
Male,39,25 - 45,Caucasian,0,0,0,0,M,0
Male,27,25 - 45,African-American,0,1,0,3,F,1
Male,39,25 - 45,African-American,0,0,0,12,F,0
Male,54,25 - 45,African-American,0,0,0,3,M,1
Male,50,Greater than 45,African-American,0,0,0,0,M,0
Female,29,25 - 45,African-American,0,0,0,1,F,0
Male,35,25 - 45,African-American,0,0,0,1,M,1
Male,21,Less than 25,African-American,0,0,1,0,F,1
Male,34,25 - 45,Other,0,0,0,1,M,0
Male,54,25 - 45,Caucasian,0,0,0,22,F,0
Male,52,Greater than 45,African-American,0,0,0,6,F,0
Male,22,Less than 25,African-American,0,0,0,3,F,1
Male,23,25 - 45,African-American,0,0,0,19,F,1
Male,33,25 - 45,Hispanic,0,0,0,1,F,0
Female,51,25 - 45,African-American,0,0,0,0,F,0
Male,52,25 - 45,African-American,0,0,0,6,F,0
Male,53,Greater than 45,Caucasian,0,0,0,3,F,1
Male,22,Less than 25,African-American,0,0,1,0,F,0
Male,33,25 - 45,African-American,1,0,0,9,F,1
Male,28,25 - 45,African-American,0,0,0,10,F,1
Male,51,25 - 45,Hispanic,0,0,0,3,F,0
Male,28,25 - 45,African-American,0,0,0,6,F,0
Male,49,Greater than 45,African-American,0,0,0,22,F,1
Male,34,25 - 45,Caucasian,0,0,0,3,F,1
Male,53,Greater than 45,African-American,0,0,0,23,F,1
Male,21,Less than 25,African-American,0,1,1,1,F,1
Male,32,25 - 45,African-American,0,0,0,0,M,0
Female,55,Greater than 45,Caucasian,0,0,0,1,M,0
Male,23,25 - 45,Caucasian,0,0,0,19,F,1
Female,22,Less than 25,Caucasian,0,0,0,0,M,0
Male,54,25 - 45,Caucasian,0,0,0,1,M,0
Male,22,Less than 25,African-American,0,1,1,9,F,1
Male,27,25 - 45,African-American,0,0,0,0,M,1
Male,26,25 - 45,African-American,0,1,0,3,M,1
Male,47,25 - 45,Caucasian,0,0,0,3,F,1
Male,23,25 - 45,African-American,0,0,0,0,F,0
Male,44,Less than 25,Caucasian,0,0,0,9,F,1
Male,39,25 - 45,Caucasian,0,0,0,3,F,1
Male,47,25 - 45,Caucasian,0,0,0,5,F,0
Male,30,25 - 45,Caucasian,0,0,0,3,M,0
Male,33,25 - 45,Caucasian,0,0,0,3,F,0
Male,55,Greater than 45,African-American,0,0,0,8,F,1
Male,52,Greater than 45,African-American,0,0,0,8,F,1
Male,34,25 - 45,Caucasian,0,0,0,9,F,1
Female,53,25 - 45,African-American,0,0,0,6,F,1
Male,21,Less than 25,Caucasian,0,1,1,1,F,1
Male,36,25 - 45,Caucasian,0,0,0,1,F,0
Male,52,Greater than 45,Caucasian,0,0,0,6,F,0
Male,55,Greater than 45,Caucasian,0,0,0,1,M,0
Male,22,Less than 25,Hispanic,0,0,0,0,F,1
Male,38,25 - 45,Hispanic,0,0,0,3,F,1
Male,29,25 - 45,African-American,0,0,2,14,F,1
Male,54,Greater than 45,African-American,0,0,0,6,F,0
Male,24,Less than 25,African-American,0,0,0,3,F,0
Male,23,25 - 45,African-American,0,0,1,5,F,1
Male,51,25 - 45,Other,0,0,0,1,F,0
Male,53,Greater than 45,Other,0,0,0,3,F,1
Male,28,25 - 45,African-American,1,1,0,9,F,1
Male,40,25 - 45,Caucasian,0,0,0,1,F,0
Male,33,25 - 45,Caucasian,0,0,0,0,F,0
Female,55,Greater than 45,Caucasian,0,0,0,1,F,0
Female,23,Less than 25,African-American,0,0,0,0,F,0
Male,23,Less than 25,Caucasian,0,0,0,0,F,0
Male,47,25 - 45,African-American,0,0,0,1,F,1
Male,53,Greater than 45,Caucasian,0,0,0,7,F,0
Male,28,25 - 45,Other,0,0,0,1,F,0
Male,29,25 - 45,Caucasian,0,0,0,3,M,1
Male,37,25 - 45,Caucasian,0,0,0,9,F,1
Female,37,25 - 45,Caucasian,0,0,0,0,M,1
Male,33,25 - 45,African-American,0,0,0,3,M,0
Male,37,25 - 45,African-American,0,0,0,1,F,0
Male,35,25 - 45,African-American,0,0,0,14,F,1
Male,33,25 - 45,Caucasian,0,0,0,1,M,0
Male,23,25 - 45,African-American,0,0,1,5,F,0
Male,22,25 - 45,African-American,0,0,0,0,F,1
