checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,17,existing credits paid back duly till now,car (used),2816,unknown/ no savings account,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,radio/television,3403,100 <= ... < 500 DM,... < 1 year,1,co-applicant,3,real estate,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,divorced/separated
no checking account,4,existing credits paid back duly till now,education,3498,unknown/ no savings account,.. >= 7 years,1,none,2,real estate,44,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,880,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,62,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,43,delay in paying off in the past,car (new),13421,... < 100 DM,unemployed,2,co-applicant,4,"if not A121/A122 : car or other, not in attribute 6",64,bank,for free,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (used),1412,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",59,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,16,existing credits paid back duly till now,furniture/equipment,1501,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),772,.. >= 1000 DM,1 <= ... < 4 years,1,none,2,real estate,29,none,own,1,unskilled - resident,1,none,yes,1,female,married/widowed
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),radio/television,2622,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,23,existing credits paid back duly till now,radio/television,1230,... < 100 DM,.. >= 7 years,3,none,1,real estate,47,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,all credits at this bank paid back duly,radio/television,1615,... < 100 DM,1 <= ... < 4 years,1,none,1,if not A121 : building society savings agreement/ life insurance,24,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,1803,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,30,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (used),3809,... < 100 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,36,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,31,critical account/ other credits existing (not at this bank),furniture/equipment,7783,.. >= 1000 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,32,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,41,existing credits paid back duly till now,car (used),5422,.. >= 1000 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,6,existing credits paid back duly till now,car (new),980,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,16,critical account/ other credits existing (not at this bank),car (new),6101,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,22,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,6721,... < 100 DM,1 <= ... < 4 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,business,3398,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,21,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,8,critical account/ other credits existing (not at this bank),education,909,unknown/ no savings account,4 <= ... < 7 years,1,none,4,real estate,38,none,own,2,unskilled - resident,2,none,yes,2,female,married/widowed
... >= 200 DM / salary assignments for at least 1 year,25,delay in paying off in the past,business,11371,500 <= ... < 1000 DM,.. >= 7 years,3,none,4,unknown / no property,34,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,1513,... < 100 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,9,existing credits paid back duly till now,education,1418,... < 100 DM,4 <= ... < 7 years,1,none,4,real estate,32,none,rent,1,unskilled - resident,1,none,yes,1,female,married/widowed
< 0 DM,23,delay in paying off in the past,radio/television,5452,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,61,none,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,17,all credits at this bank paid back duly,radio/television,945,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,bank,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,32,delay in paying off in the past,business,6857,... < 100 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,29,bank,for free,2,unemployed/ unskilled - non-resident,2,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),business,6249,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,11,critical account/ other credits existing (not at this bank),furniture/equipment,1580,unknown/ no savings account,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,2,none,yes,1,male,divorced/separated
< 0 DM,6,critical account/ other credits existing (not at this bank),business,2913,... < 100 DM,4 <= ... < 7 years,2,guarantor,2,if not A121 : building society savings agreement/ life insurance,58,none,own,2,unskilled - resident,1,none,yes,2,female,divorced/separated
< 0 DM,14,all credits at this bank paid back duly,car (used),2103,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,married/widowed
no checking account,18,existing credits paid back duly till now,furniture/equipment,2866,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
0 <= ... < 200 DM,33,delay in paying off in the past,radio/television,7875,... < 100 DM,... < 1 year,3,none,2,unknown / no property,31,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,3739,100 <= ... < 500 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,10,existing credits paid back duly till now,car (new),1311,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,7,critical account/ other credits existing (not at this bank),education,1636,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,27,bank,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,5,critical account/ other credits existing (not at this bank),car (new),3401,500 <= ... < 1000 DM,.. >= 7 years,1,none,4,real estate,48,none,own,2,unskilled - resident,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,radio/television,1182,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,real estate,37,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,45,critical account/ other credits existing (not at this bank),car (used),4582,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,11,critical account/ other credits existing (not at this bank),radio/television,2104,unknown/ no savings account,unemployed,1,guarantor,4,if not A121 : building society savings agreement/ life insurance,48,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,5,existing credits paid back duly till now,radio/television,1303,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,23,critical account/ other credits existing (not at this bank),education,1357,unknown/ no savings account,4 <= ... < 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,55,none,own,2,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,education,1490,... < 100 DM,... < 1 year,4,none,2,real estate,21,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,7,delay in paying off in the past,education,7561,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,41,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),car (used),1392,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,23,none,rent,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,education,2451,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,22,none,own,1,skilled employee / official,2,none,yes,2,male,divorced/separated/married
< 0 DM,23,critical account/ other credits existing (not at this bank),retraining,3988,unknown/ no savings account,unemployed,3,none,2,if not A121 : building society savings agreement/ life insurance,21,none,for free,1,unskilled - resident,1,none,yes,2,female,single
no checking account,15,existing credits paid back duly till now,radio/television,1611,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,16,existing credits paid back duly till now,radio/television,2731,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,14,all credits at this bank paid back duly,car (new),1512,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,35,none,rent,2,unskilled - resident,2,none,yes,1,male,single
no checking account,8,critical account/ other credits existing (not at this bank),car (new),1636,100 <= ... < 500 DM,.. >= 7 years,2,none,3,real estate,59,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (used),7603,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,15,existing credits paid back duly till now,business,3800,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,26,critical account/ other credits existing (not at this bank),radio/television,1568,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,30,none,own,2,unskilled - resident,1,none,no,1,male,single
no checking account,33,critical account/ other credits existing (not at this bank),car (new),1624,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,47,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,5,existing credits paid back duly till now,radio/television,1212,... < 100 DM,unemployed,4,none,2,real estate,41,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,radio/television,1060,unknown/ no savings account,... < 1 year,4,none,4,real estate,23,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),education,6795,.. >= 1000 DM,.. >= 7 years,4,none,4,unknown / no property,56,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,41,existing credits paid back duly till now,car (used),12602,unknown/ no savings account,unemployed,3,none,2,unknown / no property,44,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,27,existing credits paid back duly till now,business,6379,100 <= ... < 500 DM,unemployed,4,none,4,unknown / no property,45,none,for free,2,skilled employee / official,2,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,business,4505,unknown/ no savings account,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (new),2093,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,33,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,21,existing credits paid back duly till now,radio/television,3175,... < 100 DM,... < 1 year,4,none,2,real estate,29,bank,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,43,delay in paying off in the past,furniture/equipment,4145,... < 100 DM,1 <= ... < 4 years,3,none,1,if not A121 : building society savings agreement/ life insurance,19,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,40,existing credits paid back duly till now,car (used),15902,500 <= ... < 1000 DM,.. >= 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,50,existing credits paid back duly till now,car (new),12589,100 <= ... < 500 DM,.. >= 7 years,2,none,4,unknown / no property,29,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,4426,100 <= ... < 500 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,27,existing credits paid back duly till now,radio/television,4613,500 <= ... < 1000 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,55,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,23,critical account/ other credits existing (not at this bank),car (new),1355,unknown/ no savings account,... < 1 year,4,guarantor,4,real estate,25,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",no,1,female,single
0 <= ... < 200 DM,46,all credits at this bank paid back duly,business,8153,... < 100 DM,... < 1 year,3,none,1,unknown / no property,25,bank,for free,2,skilled employee / official,1,none,yes,2,male,divorced/separated
< 0 DM,45,existing credits paid back duly till now,furniture/equipment,1194,100 <= ... < 500 DM,... < 1 year,4,co-applicant,4,if not A121 : building society savings agreement/ life insurance,25,none,for free,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,45,existing credits paid back duly till now,radio/television,2718,... < 100 DM,1 <= ... < 4 years,4,none,1,unknown / no property,28,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,furniture/equipment,1331,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,5,existing credits paid back duly till now,business,7200,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,32,none,rent,1,skilled employee / official,2,none,yes,1,male,single
no checking account,22,critical account/ other credits existing (not at this bank),radio/television,3323,... < 100 DM,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,54,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,20,existing credits paid back duly till now,radio/television,1336,... < 100 DM,1 <= ... < 4 years,2,none,1,if not A121 : building society savings agreement/ life insurance,21,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,32,delay in paying off in the past,car (used),14849,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,39,no credits taken/ all credits paid back duly,business,3857,.. >= 1000 DM,4 <= ... < 7 years,4,none,1,unknown / no property,19,bank,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,25,existing credits paid back duly till now,car (new),3728,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,8,existing credits paid back duly till now,radio/television,1098,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1649,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,11,existing credits paid back duly till now,radio/television,1138,.. >= 1000 DM,.. >= 7 years,4,none,1,real estate,34,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,15,no credits taken/ all credits paid back duly,furniture/equipment,6541,... < 100 DM,.. >= 7 years,4,guarantor,4,unknown / no property,53,none,for free,3,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,7,existing credits paid back duly till now,car (new),1279,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,22,critical account/ other credits existing (not at this bank),radio/television,6037,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,5711,100 <= ... < 500 DM,... < 1 year,4,guarantor,4,unknown / no property,21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,17,existing credits paid back duly till now,radio/television,3858,... < 100 DM,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,none,yes,2,male,divorced/separated/married
no checking account,10,existing credits paid back duly till now,radio/television,1435,... < 100 DM,... < 1 year,4,none,1,real estate,30,none,rent,2,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,1743,... < 100 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),6079,100 <= ... < 500 DM,... < 1 year,4,none,2,unknown / no property,45,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,1286,100 <= ... < 500 DM,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,10,all credits at this bank paid back duly,car (new),566,unknown/ no savings account,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,16,existing credits paid back duly till now,radio/television,1862,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1074,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,52,none,own,2,unskilled - resident,1,none,no,1,male,single
no checking account,10,existing credits paid back duly till now,radio/television,846,unknown/ no savings account,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",42,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,6,existing credits paid back duly till now,radio/television,1525,... < 100 DM,1 <= ... < 4 years,1,guarantor,3,real estate,29,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,47,delay in paying off in the past,radio/television,12311,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,28,critical account/ other credits existing (not at this bank),radio/television,6785,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,19,bank,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1086,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,7,critical account/ other credits existing (not at this bank),car (new),1330,unknown/ no savings account,4 <= ... < 7 years,4,none,3,real estate,43,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,12,existing credits paid back duly till now,radio/television,1683,... < 100 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,9,existing credits paid back duly till now,car (new),1145,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,29,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,1528,... < 100 DM,.. >= 7 years,3,none,4,real estate,42,none,own,2,unskilled - resident,2,none,yes,1,female,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),9201,500 <= ... < 1000 DM,1 <= ... < 4 years,1,co-applicant,2,unknown / no property,28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,36,critical account/ other credits existing (not at this bank),retraining,1173,.. >= 1000 DM,.. >= 7 years,1,none,4,real estate,66,stores,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,833,... < 100 DM,.. >= 7 years,2,guarantor,3,"if not A121/A122 : car or other, not in attribute 6",44,none,rent,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,11,critical account/ other credits existing (not at this bank),car (new),2227,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,30,existing credits paid back duly till now,car (new),6656,... < 100 DM,... < 1 year,4,none,4,unknown / no property,60,none,rent,4,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,12,delay in paying off in the past,radio/television,1300,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,43,none,own,2,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,1824,... < 100 DM,... < 1 year,4,co-applicant,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,16,critical account/ other credits existing (not at this bank),radio/television,1236,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,critical account/ other credits existing (not at this bank),radio/television,2593,... < 100 DM,1 <= ... < 4 years,3,none,3,if not A121 : building society savings agreement/ life insurance,59,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,25,existing credits paid back duly till now,furniture/equipment,1760,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,53,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,39,existing credits paid back duly till now,car (used),1564,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,34,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,13,existing credits paid back duly till now,radio/television,3918,... < 100 DM,... < 1 year,3,none,3,unknown / no property,25,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,1646,500 <= ... < 1000 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,56,existing credits paid back duly till now,others,2980,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,38,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,57,existing credits paid back duly till now,car (used),15945,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,35,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,7,existing credits paid back duly till now,business,4064,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,45,existing credits paid back duly till now,radio/television,3150,100 <= ... < 500 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,1010,unknown/ no savings account,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,14,critical account/ other credits existing (not at this bank),business,12850,... < 100 DM,.. >= 7 years,3,none,3,unknown / no property,38,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,7,critical account/ other credits existing (not at this bank),car (new),1661,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,43,none,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,23,all credits at this bank paid back duly,car (used),7389,... < 100 DM,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,26,existing credits paid back duly till now,car (used),15945,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1557,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,1,real estate,33,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),1604,unknown/ no savings account,unemployed,1,none,1,real estate,36,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,1410,500 <= ... < 1000 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,36,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,5,existing credits paid back duly till now,car (new),1435,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,38,none,own,1,unskilled - resident,1,none,yes,1,male,single
